Theta,Phi,RCS(dBsm)
92.0,17.0,-29.736289843611207
92.0,18.0,-29.31412663117286
92.0,19.0,-29.79296772090544
92.0,20.0,-31.65821649535181
92.0,21.0,-33.05327597460448
92.0,22.0,-30.423509838478044
92.0,23.0,-28.971238635777944
92.0,24.0,-31.68483561231284
92.0,25.0,-31.910058723024825
92.0,26.0,-28.75672363828015
92.0,27.0,-32.647241144874094
92.0,28.0,-29.58608009571231
92.0,29.0,-30.34566185431946
92.0,30.0,-30.644444844059468
92.0,31.0,-29.772195888085463
92.0,32.0,-30.17578775364941
92.0,33.0,-30.8050446733371
92.0,34.0,-28.37331396501415
92.0,35.0,-33.501707550059805
92.0,36.0,-27.921212236849836
92.0,37.0,-29.55038969154016
92.0,38.0,-33.0149799626428
92.0,39.0,-27.622722565180894
92.0,40.0,-27.774496369976745
92.0,41.0,-32.33686284657051
92.0,42.0,-31.00479083211092
92.0,43.0,-27.13811398793525
92.0,44.0,-26.147165721428337
92.0,45.0,-27.635157406416408
93.0,-45.0,-25.8571232169162
93.0,-44.0,-27.089538704716297
93.0,-43.0,-30.885274161254976
93.0,-42.0,-32.60875738260188
93.0,-41.0,-27.951549382122668
93.0,-40.0,-27.12383203251241
93.0,-39.0,-31.201641610327286
93.0,-38.0,-31.310564811497304
93.0,-37.0,-27.46685929792512
93.0,-36.0,-31.10056605941457
93.0,-35.0,-30.713993992932377
93.0,-34.0,-28.14619180628082
93.0,-33.0,-33.45653383859584
93.0,-32.0,-28.113187512239726
93.0,-31.0,-33.31987790182016
93.0,-30.0,-28.42187458232656
93.0,-29.0,-33.531373474532636
93.0,-28.0,-28.62725830058246
93.0,-27.0,-32.243382703731726
93.0,-26.0,-30.402328713925087
93.0,-25.0,-29.08968860117428
93.0,-24.0,-32.99038468947187
93.0,-23.0,-30.76587722074855
93.0,-22.0,-29.06795860109771
93.0,-21.0,-30.56620773989948
93.0,-20.0,-32.91664501161521
93.0,-19.0,-32.3427783697984
93.0,-18.0,-30.745005059730918
93.0,-17.0,-29.758820224333032
93.0,-16.0,-29.56107823442448
93.0,-15.0,-29.557407765604303
93.0,-14.0,-29.62770613079912
93.0,-13.0,-29.70053409738139
93.0,-12.0,-29.90056097878362
93.0,-11.0,-30.358882022968885
93.0,-10.0,-31.5796129171305
93.0,-9.0,-32.566095947928744
93.0,-8.0,-31.894594425336113
93.0,-7.0,-30.287034137630386
93.0,-6.0,-30.28914415431524
93.0,-5.0,-32.04321542124419
93.0,-4.0,-31.309693653204242
93.0,-3.0,-29.698168077948655
93.0,-2.0,-40.136342299569264
93.0,-1.0,-21.659139979797555
93.0,0.0,-19.039325991179513
93.0,1.0,-21.6591399797943
93.0,2.0,-40.13634229952128
93.0,3.0,-29.698168077929207
93.0,4.0,-31.30969365323989
93.0,5.0,-32.04321542129361
93.0,6.0,-30.289144154291776
93.0,7.0,-30.287034137651034
93.0,8.0,-31.8945944253542
93.0,9.0,-32.56609594790894
93.0,10.0,-31.57961291715539
93.0,11.0,-30.358882022916177
93.0,12.0,-29.90056097882579
93.0,13.0,-29.700534097350832
93.0,14.0,-29.627706130753054
93.0,15.0,-29.55740776562414
93.0,16.0,-29.561078234423853
93.0,17.0,-29.758820224329405
93.0,18.0,-30.74500505974271
93.0,19.0,-32.342778369762854
93.0,20.0,-32.91664501157209
93.0,21.0,-30.566207739944204
93.0,22.0,-29.06795860108165
93.0,23.0,-30.76587722075162
93.0,24.0,-32.99038468935435
93.0,25.0,-29.089688601112982
93.0,26.0,-30.40232871386086
93.0,27.0,-32.243382703616994
93.0,28.0,-28.627258300487913
93.0,29.0,-33.5313734745696
93.0,30.0,-28.421874582327273
93.0,31.0,-33.31987790173554
93.0,32.0,-28.113187512156145
93.0,33.0,-33.45653383844726
93.0,34.0,-28.146191806259438
93.0,35.0,-30.71399399295987
93.0,36.0,-31.10056605938711
93.0,37.0,-27.466859297931407
93.0,38.0,-31.310564811445495
93.0,39.0,-31.201641610160628
93.0,40.0,-27.123832032517562
93.0,41.0,-27.951549382067196
93.0,42.0,-32.60875738269314
93.0,43.0,-30.88527416122457
93.0,44.0,-27.0895387047503
93.0,45.0,-25.857123216773104
94.0,-45.0,-27.60673547646065
94.0,-44.0,-31.699233395930055
94.0,-43.0,-31.82146626019935
94.0,-42.0,-27.72154921931156
94.0,-41.0,-26.895069979996098
94.0,-40.0,-30.087575399838723
94.0,-39.0,-32.430314617052424
94.0,-38.0,-27.737385715299347
94.0,-37.0,-29.00255200466802
94.0,-36.0,-32.824926616971965
94.0,-35.0,-27.86836030279582
94.0,-34.0,-31.731504215099623
94.0,-33.0,-29.65598160360343
94.0,-32.0,-29.686091661318443
94.0,-31.0,-30.833278009141175
94.0,-30.0,-29.603084046449485
94.0,-29.0,-30.336832700781095
94.0,-28.0,-31.057814240622612
94.0,-27.0,-28.939681069368678
94.0,-26.0,-33.389639529924956
94.0,-25.0,-29.432435766711645
94.0,-24.0,-29.775960546730644
94.0,-23.0,-33.40614909146247
94.0,-22.0,-30.868566008579496
94.0,-21.0,-29.03545526145773
94.0,-20.0,-29.98228455384218
94.0,-19.0,-32.15629659178567
94.0,-18.0,-33.08789574975011
94.0,-17.0,-32.5410516089975
94.0,-16.0,-31.73397781290342
94.0,-15.0,-31.122892493527907
94.0,-14.0,-31.220292681434216
94.0,-13.0,-31.325662951972426
94.0,-12.0,-32.12396829180086
94.0,-11.0,-32.73500774520192
94.0,-10.0,-32.507101256650934
94.0,-9.0,-31.38640132890433
94.0,-8.0,-29.86696165189087
94.0,-7.0,-29.991667578493562
94.0,-6.0,-32.85393592003976
94.0,-5.0,-32.327880176467254
94.0,-4.0,-28.762007606185584
94.0,-3.0,-33.74709614143481
94.0,-2.0,-26.174860959238476
94.0,-1.0,-26.020344050254245
94.0,0.0,-17.918026498338378
94.0,1.0,-26.020344050245377
94.0,2.0,-26.1748609592364
94.0,3.0,-33.74709614147719
94.0,4.0,-28.76200760619242
94.0,5.0,-32.32788017639375
94.0,6.0,-32.85393592003572
94.0,7.0,-29.991667578506668
94.0,8.0,-29.866961651821114
94.0,9.0,-31.386401328916325
94.0,10.0,-32.50710125668419
94.0,11.0,-32.735007745242186
94.0,12.0,-32.12396829171879
94.0,13.0,-31.325662952047498
94.0,14.0,-31.220292681440526
94.0,15.0,-31.122892493559164
94.0,16.0,-31.73397781296996
94.0,17.0,-32.54105160891462
94.0,18.0,-33.08789574975888
94.0,19.0,-32.15629659176805
94.0,20.0,-29.98228455383302
94.0,21.0,-29.03545526152538
94.0,22.0,-30.868566008524706
94.0,23.0,-33.4061490913525
94.0,24.0,-29.775960546665804
94.0,25.0,-29.4324357667722
94.0,26.0,-33.38963953003286
94.0,27.0,-28.93968106941045
94.0,28.0,-31.057814240698455
94.0,29.0,-30.33683270079953
94.0,30.0,-29.603084046450064
94.0,31.0,-30.833278009178713
94.0,32.0,-29.686091661276418
94.0,33.0,-29.655981603629623
94.0,34.0,-31.73150421529401
94.0,35.0,-27.86836030273527
94.0,36.0,-32.82492661685072
94.0,37.0,-29.00255200461061
94.0,38.0,-27.737385715343386
94.0,39.0,-32.43031461716567
94.0,40.0,-30.087575399796446
94.0,41.0,-26.895069979946193
94.0,42.0,-27.721549219325855
94.0,43.0,-31.821466260279507
94.0,44.0,-31.699233395822898
94.0,45.0,-27.606735476367167
95.0,-45.0,-32.668596193487346
95.0,-44.0,-30.06864110429131
95.0,-43.0,-27.100426147329856
95.0,-42.0,-26.68667844164971
95.0,-41.0,-30.077279236139262
95.0,-40.0,-32.6765148625489
95.0,-39.0,-27.762544846035574
95.0,-38.0,-28.18800015342869
95.0,-37.0,-33.57383623454465
95.0,-36.0,-28.445294158349228
95.0,-35.0,-29.295042586180013
95.0,-34.0,-31.962859417842942
95.0,-33.0,-28.15768614936281
95.0,-32.0,-33.64916923338954
95.0,-31.0,-28.368674748642754
95.0,-30.0,-33.62730372521228
95.0,-29.0,-28.606235390153927
95.0,-28.0,-32.912655946579775
95.0,-27.0,-29.687655571973345
95.0,-26.0,-29.97755733260497
95.0,-25.0,-33.30191112685788
95.0,-24.0,-29.303197598150664
95.0,-23.0,-29.687891583984864
95.0,-22.0,-33.07718028845396
95.0,-21.0,-31.79107633742482
95.0,-20.0,-29.580526030826736
95.0,-19.0,-29.197772978281847
95.0,-18.0,-30.288758944951084
95.0,-17.0,-31.582844053049968
95.0,-16.0,-32.32641480899503
95.0,-15.0,-32.94059288476391
95.0,-14.0,-32.67775010380213
95.0,-13.0,-32.75924520086933
95.0,-12.0,-31.874041652570945
95.0,-11.0,-31.10113417119657
95.0,-10.0,-30.014361204031633
95.0,-9.0,-29.587155756804012
95.0,-8.0,-30.94465192546736
95.0,-7.0,-33.41153355483414
95.0,-6.0,-31.278207759186607
95.0,-5.0,-28.63764109303287
95.0,-4.0,-33.40057326203202
95.0,-3.0,-30.57020898244381
95.0,-2.0,-25.304426536298564
95.0,-1.0,-21.256754397962943
95.0,0.0,-21.355344540962903
95.0,1.0,-21.256754397970887
95.0,2.0,-25.30442653631351
95.0,3.0,-30.57020898240215
95.0,4.0,-33.4005732619499
95.0,5.0,-28.637641093025778
95.0,6.0,-31.278207759187552
95.0,7.0,-33.41153355473906
95.0,8.0,-30.94465192550136
95.0,9.0,-29.587155756854784
95.0,10.0,-30.01436120396384
95.0,11.0,-31.101134171196875
95.0,12.0,-31.874041652500328
95.0,13.0,-32.75924520081681
95.0,14.0,-32.677750103963874
95.0,15.0,-32.940592884695135
95.0,16.0,-32.326414808881204
95.0,17.0,-31.58284405312177
95.0,18.0,-30.28875894490559
95.0,19.0,-29.197772978334772
95.0,20.0,-29.580526030948814
95.0,21.0,-31.791076337530903
95.0,22.0,-33.07718028855242
95.0,23.0,-29.687891583963243
95.0,24.0,-29.303197598165724
95.0,25.0,-33.301911126975725
95.0,26.0,-29.977557332500226
95.0,27.0,-29.68765557199871
95.0,28.0,-32.91265594658034
95.0,29.0,-28.606235390135883
95.0,30.0,-33.62730372528135
95.0,31.0,-28.36867474874591
95.0,32.0,-33.64916923359403
95.0,33.0,-28.15768614946483
95.0,34.0,-31.962859417814656
95.0,35.0,-29.29504258621883
95.0,36.0,-28.445294158295212
95.0,37.0,-33.57383623467491
95.0,38.0,-28.188000153505946
95.0,39.0,-27.76254484606126
95.0,40.0,-32.67651486255349
95.0,41.0,-30.07727923609334
95.0,42.0,-26.686678441577875
95.0,43.0,-27.100426147278526
95.0,44.0,-30.068641104319198
95.0,45.0,-32.668596193704694
96.0,-45.0,-27.84563373390995
96.0,-44.0,-26.293974730779837
96.0,-43.0,-26.87132658695763
96.0,-42.0,-30.915099342722602
96.0,-41.0,-31.920374656066272
96.0,-40.0,-27.56515568723351
96.0,-39.0,-27.95932494581472
96.0,-38.0,-33.0204484838116
96.0,-37.0,-28.845937478265405
96.0,-36.0,-28.363978163713366
96.0,-35.0,-33.48789959719462
96.0,-34.0,-28.12158799999551
96.0,-33.0,-31.79165236160818
96.0,-32.0,-29.11508916024076
96.0,-31.0,-30.83393105653066
96.0,-30.0,-29.470185953494905
96.0,-29.0,-31.744372790071562
96.0,-28.0,-28.840365336568365
96.0,-27.0,-33.312770245508325
96.0,-26.0,-29.13880562024953
96.0,-25.0,-30.226487339648006
96.0,-24.0,-33.15986625804292
96.0,-23.0,-29.658909253150036
96.0,-22.0,-29.431401363447286
96.0,-21.0,-32.018843723397204
96.0,-20.0,-33.13997457204383
96.0,-19.0,-31.189526139021343
96.0,-18.0,-29.775281825563873
96.0,-17.0,-29.243863429645025
96.0,-16.0,-29.5545737004609
96.0,-15.0,-29.560564527366818
96.0,-14.0,-29.830155727900003
96.0,-13.0,-29.565131314298906
96.0,-12.0,-29.689838440734967
96.0,-11.0,-29.647299285146488
96.0,-10.0,-30.77447891159324
96.0,-9.0,-32.5341704489493
96.0,-8.0,-33.12936845556885
96.0,-7.0,-30.310544831355557
96.0,-6.0,-29.145221678803356
96.0,-5.0,-33.29247335681363
96.0,-4.0,-30.67505711707643
96.0,-3.0,-25.91237692982933
96.0,-2.0,-30.354468775937523
96.0,-1.0,-19.649469789919653
96.0,0.0,-17.581617755641215
96.0,1.0,-19.6494697899281
96.0,2.0,-30.35446877592893
96.0,3.0,-25.912376929790874
96.0,4.0,-30.675057117114406
96.0,5.0,-33.292473356829035
96.0,6.0,-29.145221678761484
96.0,7.0,-30.310544831413516
96.0,8.0,-33.129368455566485
96.0,9.0,-32.53417044886326
96.0,10.0,-30.77447891157665
96.0,11.0,-29.647299285082184
96.0,12.0,-29.689838440720276
96.0,13.0,-29.565131314371477
96.0,14.0,-29.83015572772605
96.0,15.0,-29.560564527389776
96.0,16.0,-29.554573700469497
96.0,17.0,-29.243863429597358
96.0,18.0,-29.775281825726168
96.0,19.0,-31.18952613895346
96.0,20.0,-33.13997457205098
96.0,21.0,-32.018843723229274
96.0,22.0,-29.431401363350766
96.0,23.0,-29.65890925315388
96.0,24.0,-33.1598662580262
96.0,25.0,-30.226487339503613
96.0,26.0,-29.138805620151857
96.0,27.0,-33.31277024550157
96.0,28.0,-28.840365336470146
96.0,29.0,-31.744372790156422
96.0,30.0,-29.470185953417957
96.0,31.0,-30.833931056454986
96.0,32.0,-29.115089160239304
96.0,33.0,-31.79165236161542
96.0,34.0,-28.121587999861735
96.0,35.0,-33.487899597419634
96.0,36.0,-28.363978163786314
96.0,37.0,-28.845937478249326
96.0,38.0,-33.02044848370138
96.0,39.0,-27.959324945840468
96.0,40.0,-27.565155687307765
96.0,41.0,-31.92037465603906
96.0,42.0,-30.915099342634935
96.0,43.0,-26.8713265869334
96.0,44.0,-26.293974730852074
96.0,45.0,-27.845633733923098
97.0,-45.0,-25.846783835014563
97.0,-44.0,-27.845923299177237
97.0,-43.0,-32.21177107651428
97.0,-42.0,-30.298673426876125
97.0,-41.0,-27.09516655272874
97.0,-40.0,-27.87695788125913
97.0,-39.0,-32.880784651077384
97.0,-38.0,-29.020987018249862
97.0,-37.0,-27.887871972935518
97.0,-36.0,-33.149341526959375
97.0,-35.0,-28.44770858395467
97.0,-34.0,-30.118890679838014
97.0,-33.0,-30.978810788240096
97.0,-32.0,-28.975341157962838
97.0,-31.0,-32.15988327006563
97.0,-30.0,-29.07204321890938
97.0,-29.0,-31.37674774935746
97.0,-28.0,-30.435376454605127
97.0,-27.0,-29.467438704943607
97.0,-26.0,-33.42642803421481
97.0,-25.0,-29.425437512132383
97.0,-24.0,-30.025481341144307
97.0,-23.0,-33.43210629842234
97.0,-22.0,-30.62693728660382
97.0,-21.0,-29.04263640510387
97.0,-20.0,-30.133374225300443
97.0,-19.0,-32.24746692115253
97.0,-18.0,-33.40324485082848
97.0,-17.0,-32.886008412220356
97.0,-16.0,-31.68114541861454
97.0,-15.0,-31.33565701264169
97.0,-14.0,-31.168413602312217
97.0,-13.0,-31.638162898789236
97.0,-12.0,-32.24708151987184
97.0,-11.0,-33.434809380983864
97.0,-10.0,-32.93300688140223
97.0,-9.0,-31.01704438043847
97.0,-8.0,-29.35376150662947
97.0,-7.0,-29.801037443510758
97.0,-6.0,-34.86057618357546
97.0,-5.0,-29.654001379591346
97.0,-4.0,-27.395737399568674
97.0,-3.0,-40.20310018022385
97.0,-2.0,-21.151163344950437
97.0,-1.0,-20.89562153791193
97.0,0.0,-23.39029567265957
97.0,1.0,-20.895621537917446
97.0,2.0,-21.15116334494899
97.0,3.0,-40.203100180081925
97.0,4.0,-27.395737399579495
97.0,5.0,-29.6540013795885
97.0,6.0,-34.86057618357434
97.0,7.0,-29.80103744343442
97.0,8.0,-29.353761506607835
97.0,9.0,-31.017044380456028
97.0,10.0,-32.93300688138622
97.0,11.0,-33.434809380894784
97.0,12.0,-32.24708151999644
97.0,13.0,-31.638162898787385
97.0,14.0,-31.168413602387012
97.0,15.0,-31.33565701259841
97.0,16.0,-31.681145418769066
97.0,17.0,-32.88600841221188
97.0,18.0,-33.40324485071229
97.0,19.0,-32.247466921183914
97.0,20.0,-30.13337422527798
97.0,21.0,-29.04263640502281
97.0,22.0,-30.626937286501512
97.0,23.0,-33.43210629840493
97.0,24.0,-30.025481341178278
97.0,25.0,-29.425437512163192
97.0,26.0,-33.42642803435683
97.0,27.0,-29.467438705032567
97.0,28.0,-30.43537645469059
97.0,29.0,-31.376747749250946
97.0,30.0,-29.07204321891539
97.0,31.0,-32.159883270069585
97.0,32.0,-28.975341157943348
97.0,33.0,-30.978810788225573
97.0,34.0,-30.118890679657287
97.0,35.0,-28.44770858372557
97.0,36.0,-33.14934152739316
97.0,37.0,-27.88787197280065
97.0,38.0,-29.020987018266574
97.0,39.0,-32.88078465103085
97.0,40.0,-27.87695788137624
97.0,41.0,-27.095166552804134
97.0,42.0,-30.298673427068408
97.0,43.0,-32.21177107666401
97.0,44.0,-27.845923299127673
97.0,45.0,-25.846783835027306
98.0,-45.0,-30.234110869117128
98.0,-44.0,-32.30289549801639
98.0,-43.0,-28.286930867308854
98.0,-42.0,-26.568652956712334
98.0,-41.0,-28.42441201577769
98.0,-40.0,-33.204686222797925
98.0,-39.0,-28.555876533265465
98.0,-38.0,-27.65223511054498
98.0,-37.0,-33.11977049380193
98.0,-36.0,-28.801919273496047
98.0,-35.0,-29.084444358341692
98.0,-34.0,-32.23062329916334
98.0,-33.0,-28.09453093477228
98.0,-32.0,-33.396493746915425
98.0,-31.0,-28.251599646637807
98.0,-30.0,-33.55663284651673
98.0,-29.0,-28.620649371217752
98.0,-28.0,-32.33913503470412
98.0,-27.0,-30.160050730859474
98.0,-26.0,-29.41049322881937
98.0,-25.0,-33.27916403444963
98.0,-24.0,-29.924910621792947
98.0,-23.0,-29.25219522783499
98.0,-22.0,-32.339205343914074
98.0,-21.0,-33.16413893600632
98.0,-20.0,-30.23638293886553
98.0,-19.0,-29.1815284017908
98.0,-18.0,-29.475057334483026
98.0,-17.0,-30.26171408748199
98.0,-16.0,-31.413353983741633
98.0,-15.0,-31.764913906970186
98.0,-14.0,-32.057205032666346
98.0,-13.0,-31.479611607383767
98.0,-12.0,-30.960044275840275
98.0,-11.0,-29.824625347216216
98.0,-10.0,-29.42338645275854
98.0,-9.0,-29.871131186946137
98.0,-8.0,-32.66745859592632
98.0,-7.0,-33.97485449118145
98.0,-6.0,-28.658099927708165
98.0,-5.0,-28.664949235575694
98.0,-4.0,-39.39876968058668
98.0,-3.0,-22.888625416830024
98.0,-2.0,-26.828924106156336
98.0,-1.0,-18.05094666657456
98.0,0.0,-18.95835508255377
98.0,1.0,-18.050946666567913
98.0,2.0,-26.828924106159636
98.0,3.0,-22.888625416820286
98.0,4.0,-39.39876968062745
98.0,5.0,-28.66494923557353
98.0,6.0,-28.658099927742246
98.0,7.0,-33.97485449133239
98.0,8.0,-32.66745859591496
98.0,9.0,-29.871131186847325
98.0,10.0,-29.423386452756922
98.0,11.0,-29.824625347306615
98.0,12.0,-30.960044275768634
98.0,13.0,-31.479611607439224
98.0,14.0,-32.05720503253717
98.0,15.0,-31.764913907028127
98.0,16.0,-31.413353983573494
98.0,17.0,-30.26171408750499
98.0,18.0,-29.475057334485815
98.0,19.0,-29.181528401736085
98.0,20.0,-30.23638293891306
98.0,21.0,-33.16413893608638
98.0,22.0,-32.33920534404164
98.0,23.0,-29.25219522781805
98.0,24.0,-29.924910621738448
98.0,25.0,-33.279164034379875
98.0,26.0,-29.410493228799357
98.0,27.0,-30.160050730715856
98.0,28.0,-32.339135034725246
98.0,29.0,-28.620649371194496
98.0,30.0,-33.55663284669417
98.0,31.0,-28.25159964668845
98.0,32.0,-33.396493746799955
98.0,33.0,-28.094530934852475
98.0,34.0,-32.2306232992842
98.0,35.0,-29.084444358226502
98.0,36.0,-28.801919273266083
98.0,37.0,-33.11977049382389
98.0,38.0,-27.65223511061138
98.0,39.0,-28.555876533303888
98.0,40.0,-33.20468622294346
98.0,41.0,-28.424412015829127
98.0,42.0,-26.56865295664182
98.0,43.0,-28.286930867200727
98.0,44.0,-32.30289549795515
98.0,45.0,-30.23411086901905
99.0,-45.0,-29.038850267639372
99.0,-44.0,-26.457731589222405
99.0,-43.0,-26.50943536679348
99.0,-42.0,-30.021229619671633
99.0,-41.0,-32.34899292267718
99.0,-40.0,-27.544651582870866
99.0,-39.0,-27.831839725910523
99.0,-38.0,-33.34033536764262
99.0,-37.0,-28.526773192954813
99.0,-36.0,-28.58967794730559
99.0,-35.0,-32.854527850972225
99.0,-34.0,-27.969436554270636
99.0,-33.0,-33.189893604159785
99.0,-32.0,-28.54616954920626
99.0,-31.0,-32.678293565930126
99.0,-30.0,-28.606573061784072
99.0,-29.0,-33.47383696118581
99.0,-28.0,-28.6181769046112
99.0,-27.0,-32.46752586377408
99.0,-26.0,-30.736068707360808
99.0,-25.0,-29.196324535610096
99.0,-24.0,-32.716981913143
99.0,-23.0,-31.840980664467814
99.0,-22.0,-29.06497713293723
99.0,-21.0,-29.692300829892098
99.0,-20.0,-32.459887844739185
99.0,-19.0,-33.747587232034356
99.0,-18.0,-32.12514912344855
99.0,-17.0,-30.75195701406774
99.0,-16.0,-29.81503117457333
99.0,-15.0,-29.731422097474038
99.0,-14.0,-29.59200945477379
99.0,-13.0,-29.99144953989784
99.0,-12.0,-30.39475241016629
99.0,-11.0,-31.926591517748815
99.0,-10.0,-33.67669082883864
99.0,-9.0,-33.31693615474985
99.0,-8.0,-29.907437594865893
99.0,-7.0,-28.336763223700633
99.0,-6.0,-32.54630694952228
99.0,-5.0,-31.093558912390343
99.0,-4.0,-24.955000152435282
99.0,-3.0,-31.25000127848579
99.0,-2.0,-19.201668640200058
99.0,-1.0,-19.60090439002763
99.0,0.0,-24.78366703549696
99.0,1.0,-19.600904389998313
99.0,2.0,-19.201668640217914
99.0,3.0,-31.250001278465295
99.0,4.0,-24.95500015243762
99.0,5.0,-31.09355891238713
99.0,6.0,-32.546306949622284
99.0,7.0,-28.336763223592072
99.0,8.0,-29.90743759496027
99.0,9.0,-33.31693615495349
99.0,10.0,-33.676690828809484
99.0,11.0,-31.926591517719633
99.0,12.0,-30.394752410171556
99.0,13.0,-29.991449539835187
99.0,14.0,-29.592009454690704
99.0,15.0,-29.731422097431143
99.0,16.0,-29.815031174597337
99.0,17.0,-30.751957014062192
99.0,18.0,-32.12514912332876
99.0,19.0,-33.74758723214577
99.0,20.0,-32.45988784468529
99.0,21.0,-29.692300829864557
99.0,22.0,-29.06497713285555
99.0,23.0,-31.84098066426337
99.0,24.0,-32.71698191323297
99.0,25.0,-29.19632453559629
99.0,26.0,-30.73606870752767
99.0,27.0,-32.46752586396272
99.0,28.0,-28.618176904560816
99.0,29.0,-33.47383696124277
99.0,30.0,-28.60657306171113
99.0,31.0,-32.6782935661726
99.0,32.0,-28.546169549267155
99.0,33.0,-33.18989360401115
99.0,34.0,-27.96943655436526
99.0,35.0,-32.85452785108492
99.0,36.0,-28.589677947081995
99.0,37.0,-28.526773192937593
99.0,38.0,-33.340335367856916
99.0,39.0,-27.831839725874747
99.0,40.0,-27.54465158269739
99.0,41.0,-32.34899292257852
99.0,42.0,-30.021229619554152
99.0,43.0,-26.509435366745947
99.0,44.0,-26.457731589266874
99.0,45.0,-29.03885026767183
100.0,-45.0,-25.768957600283414
100.0,-44.0,-27.704158089092648
100.0,-43.0,-32.26231410012798
100.0,-42.0,-29.789450661062077
100.0,-41.0,-26.656260945724334
100.0,-40.0,-28.630948430849767
100.0,-39.0,-33.217074703009
100.0,-38.0,-27.888930795042548
100.0,-37.0,-28.819353306802466
100.0,-36.0,-32.94445932816118
100.0,-35.0,-27.7675695104246
100.0,-34.0,-32.34414549750945
100.0,-33.0,-28.818491762106326
100.0,-32.0,-31.019745734877837
100.0,-31.0,-29.284390657248743
100.0,-30.0,-31.640410511597146
100.0,-29.0,-28.801748271175352
100.0,-28.0,-33.543689682057064
100.0,-27.0,-28.703691259773677
100.0,-26.0,-31.36411263846953
100.0,-25.0,-32.106678247658074
100.0,-24.0,-29.036889591290482
100.0,-23.0,-30.440270891782937
100.0,-22.0,-33.78988043092341
100.0,-21.0,-31.565428253648633
100.0,-20.0,-29.233956369240403
100.0,-19.0,-29.106918471126015
100.0,-18.0,-30.01391406078795
100.0,-17.0,-31.50614851908074
100.0,-16.0,-32.83254730347357
100.0,-15.0,-33.18293793345262
100.0,-14.0,-33.514948441227105
100.0,-13.0,-32.776866268851784
100.0,-12.0,-32.00095967547838
100.0,-11.0,-30.430080904884242
100.0,-10.0,-29.070327109738106
100.0,-9.0,-29.132883504731787
100.0,-8.0,-31.796875834030107
100.0,-7.0,-35.95188791766523
100.0,-6.0,-27.726440371836347
100.0,-5.0,-27.645236537686774
100.0,-4.0,-34.800742388857515
100.0,-3.0,-20.834348625493714
100.0,-2.0,-22.814688883447168
100.0,-1.0,-19.15617883628104
100.0,0.0,-20.543888021786678
100.0,1.0,-19.156178836266278
100.0,2.0,-22.81468888346426
100.0,3.0,-20.834348625488325
100.0,4.0,-34.80074238896566
100.0,5.0,-27.645236537594165
100.0,6.0,-27.726440371944513
100.0,7.0,-35.95188791793636
100.0,8.0,-31.796875834073678
100.0,9.0,-29.13288350465189
100.0,10.0,-29.07032710980935
100.0,11.0,-30.430080904993684
100.0,12.0,-32.00095967532217
100.0,13.0,-32.77686626896872
100.0,14.0,-33.51494844124006
100.0,15.0,-33.18293793357792
100.0,16.0,-32.83254730351847
100.0,17.0,-31.50614851902882
100.0,18.0,-30.01391406095673
100.0,19.0,-29.10691847114997
100.0,20.0,-29.233956369265897
100.0,21.0,-31.565428253658357
100.0,22.0,-33.789880430836014
100.0,23.0,-30.44027089202924
100.0,24.0,-29.03688959121186
100.0,25.0,-32.106678247676214
100.0,26.0,-31.364112638335357
100.0,27.0,-28.70369125965492
100.0,28.0,-33.54368968200546
100.0,29.0,-28.80174827111467
100.0,30.0,-31.64041051150239
100.0,31.0,-29.284390657100214
100.0,32.0,-31.019745734747872
100.0,33.0,-28.818491762047348
100.0,34.0,-32.34414549762378
100.0,35.0,-27.767569510483398
100.0,36.0,-32.944459328313165
100.0,37.0,-28.819353306802824
100.0,38.0,-27.888930794816915
100.0,39.0,-33.217074703051345
100.0,40.0,-28.630948430936844
100.0,41.0,-26.656260945707054
100.0,42.0,-29.789450661135717
100.0,43.0,-32.262314100025854
100.0,44.0,-27.704158089302574
100.0,45.0,-25.768957600269044
101.0,-45.0,-30.800550508192828
101.0,-44.0,-30.9964475510214
101.0,-43.0,-27.201924485480117
101.0,-42.0,-26.542427820678817
101.0,-41.0,-30.533128322662208
101.0,-40.0,-31.445820474682723
101.0,-39.0,-27.102853620044847
101.0,-38.0,-29.487288022962808
101.0,-37.0,-32.05295126441712
101.0,-36.0,-27.498770440845227
101.0,-35.0,-32.345376805065584
101.0,-34.0,-28.855238181779047
101.0,-33.0,-30.248680742026046
101.0,-32.0,-30.247287307863353
101.0,-31.0,-30.24730617836656
101.0,-30.0,-29.870271167778352
101.0,-29.0,-31.783373006159067
101.0,-28.0,-28.749400852000985
101.0,-27.0,-34.013862896589785
101.0,-26.0,-29.442662238539064
101.0,-25.0,-29.817118932659948
101.0,-24.0,-33.532415083340716
101.0,-23.0,-30.661311221281053
101.0,-22.0,-28.96967485177722
101.0,-21.0,-30.283479236714857
101.0,-20.0,-33.20091566280635
101.0,-19.0,-33.87962626461821
101.0,-18.0,-31.937603556946726
101.0,-17.0,-30.27645368929353
101.0,-16.0,-29.470036396968638
101.0,-15.0,-29.330829570383994
101.0,-14.0,-29.200659063692118
101.0,-13.0,-29.63073883981318
101.0,-12.0,-30.206178079421562
101.0,-11.0,-31.92258430545753
101.0,-10.0,-35.2085641548125
101.0,-9.0,-33.522373047295716
101.0,-8.0,-28.66966382302392
101.0,-7.0,-27.86311204343518
101.0,-6.0,-35.75746107140287
101.0,-5.0,-27.76688500676051
