Theta,Phi,RCS(dBsm)
64.0,1.0,-17.364322144795267
64.0,2.0,-20.157630225070143
64.0,3.0,-20.390848257116374
64.0,4.0,-17.135165281120386
64.0,5.0,-15.365394876529725
64.0,6.0,-15.39589700949113
64.0,7.0,-15.882874802067482
64.0,8.0,-18.168461066199303
64.0,9.0,-17.249674295217204
64.0,10.0,-15.55196486882335
64.0,11.0,-13.57737658309538
64.0,12.0,-12.356400292252392
64.0,13.0,-14.898380438735918
64.0,14.0,-21.547911065628046
64.0,15.0,-22.471636549292796
64.0,16.0,-15.078072370789934
64.0,17.0,-12.21352269188668
64.0,18.0,-11.33756368195456
64.0,19.0,-9.471540771880013
64.0,20.0,-9.9434716683627
64.0,21.0,-10.195526961998238
64.0,22.0,-10.981916240348095
64.0,23.0,-11.677358139132979
64.0,24.0,-13.152394819646243
64.0,25.0,-14.434189975807838
64.0,26.0,-15.542913626864898
64.0,27.0,-17.51925064211852
64.0,28.0,-20.746034855581232
64.0,29.0,-20.772764340623667
64.0,30.0,-27.98468815002458
64.0,31.0,-28.58179823264907
64.0,32.0,-34.07329603846651
64.0,33.0,-32.51808167006788
64.0,34.0,-35.14609812523306
64.0,35.0,-52.63166746026053
64.0,36.0,-30.87750671757078
64.0,37.0,-30.83096530492593
64.0,38.0,-40.93902526019265
64.0,39.0,-36.63515704539889
64.0,40.0,-31.706495271533974
64.0,41.0,-33.273818060483016
64.0,42.0,-31.62875493966999
64.0,43.0,-44.36530916932925
64.0,44.0,-39.92603124360268
64.0,45.0,-30.99550627346609
65.0,-45.0,-29.531586964883573
65.0,-44.0,-32.92109034765849
65.0,-43.0,-36.92960518561058
65.0,-42.0,-39.915653230790724
65.0,-41.0,-32.1292472473274
65.0,-40.0,-33.716088216393
65.0,-39.0,-31.792498229841627
65.0,-38.0,-41.81599176551656
65.0,-37.0,-43.48532051202983
65.0,-36.0,-29.70743227223604
65.0,-35.0,-34.2940946667871
65.0,-34.0,-49.284707106518226
65.0,-33.0,-32.28517697836906
65.0,-32.0,-37.67296493683303
65.0,-31.0,-36.75098777450952
65.0,-30.0,-28.289602736241974
65.0,-29.0,-27.811133818036478
65.0,-28.0,-21.98333254774758
65.0,-27.0,-21.807043025966713
65.0,-26.0,-17.099248488836697
65.0,-25.0,-16.98409495429266
65.0,-24.0,-14.607174609639348
65.0,-23.0,-13.53869017588444
65.0,-22.0,-11.786897886817567
65.0,-21.0,-11.752843836299897
65.0,-20.0,-9.853585839250677
65.0,-19.0,-10.250383383023877
65.0,-18.0,-10.148723238913016
65.0,-17.0,-10.869651781323327
65.0,-16.0,-13.311857446751228
65.0,-15.0,-16.523519584146907
65.0,-14.0,-21.34476082150829
65.0,-13.0,-18.86944965696971
65.0,-12.0,-14.935356215414577
65.0,-11.0,-13.156016442641574
65.0,-10.0,-13.30342269377643
65.0,-9.0,-15.543982125031558
65.0,-8.0,-20.427828015851222
65.0,-7.0,-21.261019568642258
65.0,-6.0,-17.22651268017704
65.0,-5.0,-14.10726199772794
65.0,-4.0,-14.7036038411192
65.0,-3.0,-18.579837069325865
65.0,-2.0,-19.79239813940541
65.0,-1.0,-15.987360631175608
65.0,0.0,-14.06066881136933
65.0,1.0,-15.987360631174617
65.0,2.0,-19.79239813941274
65.0,3.0,-18.579837069340492
65.0,4.0,-14.70360384112807
65.0,5.0,-14.107261997725454
65.0,6.0,-17.226512680157324
65.0,7.0,-21.261019568625056
65.0,8.0,-20.427828015863533
65.0,9.0,-15.543982125047505
65.0,10.0,-13.303422693776605
65.0,11.0,-13.156016442626477
65.0,12.0,-14.93535621540537
65.0,13.0,-18.8694496569758
65.0,14.0,-21.344760821499506
65.0,15.0,-16.523519584131098
65.0,16.0,-13.31185744674844
65.0,17.0,-10.869651781327107
65.0,18.0,-10.148723238909694
65.0,19.0,-10.250383383026085
65.0,20.0,-9.85358583925581
65.0,21.0,-11.752843836308077
65.0,22.0,-11.78689788682971
65.0,23.0,-13.53869017587925
65.0,24.0,-14.607174609630125
65.0,25.0,-16.9840949543032
65.0,26.0,-17.099248488834714
65.0,27.0,-21.807043025997622
65.0,28.0,-21.98333254775969
65.0,29.0,-27.81113381790389
65.0,30.0,-28.289602736133684
65.0,31.0,-36.75098777478395
65.0,32.0,-37.6729649367476
65.0,33.0,-32.285176978481594
65.0,34.0,-49.28470710617922
65.0,35.0,-34.29409466678814
65.0,36.0,-29.707432272265724
65.0,37.0,-43.485320512018774
65.0,38.0,-41.815991764971336
65.0,39.0,-31.792498230060513
65.0,40.0,-33.716088216383554
65.0,41.0,-32.12924724739405
65.0,42.0,-39.91565323104804
65.0,43.0,-36.92960518543262
65.0,44.0,-32.92109034786717
65.0,45.0,-29.53158696489544
66.0,-45.0,-30.678887269665683
66.0,-44.0,-30.35629806792695
66.0,-43.0,-33.73247307149849
66.0,-42.0,-35.343575140324475
66.0,-41.0,-38.64824358520246
66.0,-40.0,-34.12888953976533
66.0,-39.0,-31.95907275319504
66.0,-38.0,-34.09761169059193
66.0,-37.0,-38.96098747899476
66.0,-36.0,-37.441739991145695
66.0,-35.0,-30.682120797984055
66.0,-34.0,-34.68573846452582
66.0,-33.0,-48.926907934560056
66.0,-32.0,-32.8418424560997
66.0,-31.0,-37.88025952702437
66.0,-30.0,-35.47270576410595
66.0,-29.0,-29.2537510108925
66.0,-28.0,-28.63310266317292
66.0,-27.0,-22.70858040796281
66.0,-26.0,-21.69054281558217
66.0,-25.0,-17.82633263953759
66.0,-24.0,-18.022563460551165
66.0,-23.0,-14.308630744655055
66.0,-22.0,-14.322960782500298
66.0,-21.0,-12.189220029083089
66.0,-20.0,-11.517857609821425
66.0,-19.0,-10.330203601225243
66.0,-18.0,-10.300009773945987
66.0,-17.0,-10.559383272056229
66.0,-16.0,-10.869284915802584
66.0,-15.0,-14.416935120406936
66.0,-14.0,-18.300136693392016
66.0,-13.0,-20.105802758823067
66.0,-12.0,-16.399501495724408
66.0,-11.0,-14.876293672091306
66.0,-10.0,-14.061323013197796
66.0,-9.0,-13.672557769153574
66.0,-8.0,-16.54967582724723
66.0,-7.0,-20.585839754451026
66.0,-6.0,-18.022395472290427
66.0,-5.0,-14.97739898283315
66.0,-4.0,-15.706681388478039
66.0,-3.0,-19.711504816354292
66.0,-2.0,-21.66114599666443
66.0,-1.0,-18.24416287590655
66.0,0.0,-16.031630165032276
66.0,1.0,-18.24416287588553
66.0,2.0,-21.6611459966281
66.0,3.0,-19.71150481633809
66.0,4.0,-15.706681388485054
66.0,5.0,-14.97739898284479
66.0,6.0,-18.022395472297287
66.0,7.0,-20.585839754449257
66.0,8.0,-16.549675827241195
66.0,9.0,-13.672557769152473
66.0,10.0,-14.061323013205358
66.0,11.0,-14.876293672089451
66.0,12.0,-16.399501495708265
66.0,13.0,-20.105802758808863
66.0,14.0,-18.30013669339475
66.0,15.0,-14.4169351203959
66.0,16.0,-10.869284915789393
66.0,17.0,-10.55938327205322
66.0,18.0,-10.300009773939173
66.0,19.0,-10.330203601215775
66.0,20.0,-11.51785760982699
66.0,21.0,-12.189220029085861
66.0,22.0,-14.322960782514594
66.0,23.0,-14.308630744673954
66.0,24.0,-18.022563460549215
66.0,25.0,-17.826332639535785
66.0,26.0,-21.69054281557653
66.0,27.0,-22.708580407965442
66.0,28.0,-28.633102663263905
66.0,29.0,-29.253751010882162
66.0,30.0,-35.47270576376484
66.0,31.0,-37.8802595266681
66.0,32.0,-32.841842456123125
66.0,33.0,-48.92690793411799
66.0,34.0,-34.685738464525414
66.0,35.0,-30.682120797993747
66.0,36.0,-37.4417399912828
66.0,37.0,-38.96098747914416
66.0,38.0,-34.097611690432714
66.0,39.0,-31.95907275339518
66.0,40.0,-34.12888953977366
66.0,41.0,-38.64824358539468
66.0,42.0,-35.343575140668975
66.0,43.0,-33.732473071285874
66.0,44.0,-30.356298068129178
66.0,45.0,-30.67888726958919
67.0,-45.0,-33.640032352837224
67.0,-44.0,-29.945630504544933
67.0,-43.0,-32.06479239571901
67.0,-42.0,-32.64517148313658
67.0,-41.0,-36.91303871669649
67.0,-40.0,-39.99251040800391
67.0,-39.0,-34.663682712675836
67.0,-38.0,-31.366203916034358
67.0,-37.0,-36.525836975956814
67.0,-36.0,-38.713693699128584
67.0,-35.0,-34.64879330497202
67.0,-34.0,-32.68618644170925
67.0,-33.0,-33.88501761805965
67.0,-32.0,-38.65740889119528
67.0,-31.0,-35.95371730874063
67.0,-30.0,-36.90288379378594
67.0,-29.0,-31.390843502310503
67.0,-28.0,-35.590261682633916
67.0,-27.0,-28.056400248685755
67.0,-26.0,-23.122785740244602
67.0,-25.0,-21.89477128884649
67.0,-24.0,-18.935299136639287
67.0,-23.0,-17.447370792845156
67.0,-22.0,-15.233520513070113
67.0,-21.0,-14.463645695733565
67.0,-20.0,-12.470006735210973
67.0,-19.0,-11.253113282807883
67.0,-18.0,-11.265880027553134
67.0,-17.0,-9.821226304907292
67.0,-16.0,-10.899306210742077
67.0,-15.0,-12.217990077304634
67.0,-14.0,-13.757443719580529
67.0,-13.0,-19.04200819874222
67.0,-12.0,-22.93730290452189
67.0,-11.0,-17.862626470621564
67.0,-10.0,-13.55077970769862
67.0,-9.0,-13.021844824913769
67.0,-8.0,-16.272416037619728
67.0,-7.0,-20.491314490867893
67.0,-6.0,-20.64662763758441
67.0,-5.0,-16.5873626992942
67.0,-4.0,-15.49209334941763
67.0,-3.0,-16.309954915801374
67.0,-2.0,-17.02387842631875
67.0,-1.0,-17.00214744803222
67.0,0.0,-16.033403801435526
67.0,1.0,-17.002147448035913
67.0,2.0,-17.02387842633283
67.0,3.0,-16.309954915804887
67.0,4.0,-15.49209334941626
67.0,5.0,-16.587362699299945
67.0,6.0,-20.646627637596797
67.0,7.0,-20.491314490878718
67.0,8.0,-16.27241603761686
67.0,9.0,-13.021844824905099
67.0,10.0,-13.550779707693243
67.0,11.0,-17.86262647062737
67.0,12.0,-22.93730290453976
67.0,13.0,-19.042008198763284
67.0,14.0,-13.757443719596036
67.0,15.0,-12.217990077316665
67.0,16.0,-10.899306210735125
67.0,17.0,-9.821226304900497
67.0,18.0,-11.265880027552877
67.0,19.0,-11.253113282792974
67.0,20.0,-12.470006735203542
67.0,21.0,-14.463645695739064
67.0,22.0,-15.233520513064207
67.0,23.0,-17.4473707928686
67.0,24.0,-18.935299136657843
67.0,25.0,-21.89477128884517
67.0,26.0,-23.122785740210965
67.0,27.0,-28.05640024868594
67.0,28.0,-35.59026168269746
67.0,29.0,-31.390843502355597
67.0,30.0,-36.902883794173064
67.0,31.0,-35.95371730837871
67.0,32.0,-38.65740889132714
67.0,33.0,-33.88501761792576
67.0,34.0,-32.686186441779796
67.0,35.0,-34.648793305011786
67.0,36.0,-38.71369369895079
67.0,37.0,-36.52583697616572
67.0,38.0,-31.36620391594881
67.0,39.0,-34.66368271290864
67.0,40.0,-39.992510408080285
67.0,41.0,-36.913038716926046
67.0,42.0,-32.64517148333533
67.0,43.0,-32.06479239550247
67.0,44.0,-29.94563050473428
67.0,45.0,-33.64003235269174
68.0,-45.0,-41.554309589299265
68.0,-44.0,-32.601674112764826
68.0,-43.0,-30.07989909438958
68.0,-42.0,-33.07058708717955
68.0,-41.0,-32.096242150615964
68.0,-40.0,-42.782251640482244
68.0,-39.0,-43.43837638566758
68.0,-38.0,-32.22084971845077
68.0,-37.0,-33.2280472979781
68.0,-36.0,-34.482648272497315
68.0,-35.0,-50.08248651751906
68.0,-34.0,-35.40324428271107
68.0,-33.0,-31.11652959716394
68.0,-32.0,-40.26516525971803
68.0,-31.0,-38.54085625415398
68.0,-30.0,-32.60029622373304
68.0,-29.0,-47.46983538681083
68.0,-28.0,-33.20304959165943
68.0,-27.0,-41.230945970397165
68.0,-26.0,-25.345486517667783
68.0,-25.0,-26.335533328538837
68.0,-24.0,-21.587368533523343
68.0,-23.0,-19.7720515195174
68.0,-22.0,-17.156566915877697
68.0,-21.0,-16.721110101212908
68.0,-20.0,-13.568171700762953
68.0,-19.0,-13.401194164338344
68.0,-18.0,-11.396119296023418
68.0,-17.0,-10.958554563791845
68.0,-16.0,-10.550084331894947
68.0,-15.0,-10.880571932496947
68.0,-14.0,-12.81125099658681
68.0,-13.0,-15.191517144035881
68.0,-12.0,-19.72704030734456
68.0,-11.0,-20.275974620075438
68.0,-10.0,-16.343238453842133
68.0,-9.0,-14.466532403510959
68.0,-8.0,-14.557264364950552
68.0,-7.0,-15.650092901926742
68.0,-6.0,-18.137811680921654
68.0,-5.0,-18.01096222412952
68.0,-4.0,-17.25393820147067
68.0,-3.0,-16.949274164326123
68.0,-2.0,-17.109977387233698
68.0,-1.0,-19.63159453159681
68.0,0.0,-20.44408351171591
68.0,1.0,-19.631594531627517
68.0,2.0,-17.10997738726084
68.0,3.0,-16.94927416434236
68.0,4.0,-17.25393820147422
68.0,5.0,-18.01096222412535
68.0,6.0,-18.137811680910026
68.0,7.0,-15.650092901922388
68.0,8.0,-14.557264364949575
68.0,9.0,-14.466532403504313
68.0,10.0,-16.34323845382925
68.0,11.0,-20.27597462006781
68.0,12.0,-19.727040307347504
68.0,13.0,-15.191517144039352
68.0,14.0,-12.811250996593515
68.0,15.0,-10.88057193251067
68.0,16.0,-10.550084331903442
68.0,17.0,-10.958554563787086
68.0,18.0,-11.396119296027607
68.0,19.0,-13.401194164338797
68.0,20.0,-13.5681717007476
68.0,21.0,-16.721110101216905
68.0,22.0,-17.156566915864314
68.0,23.0,-19.77205151950082
68.0,24.0,-21.587368533544318
68.0,25.0,-26.33553332855485
68.0,26.0,-25.34548651763246
68.0,27.0,-41.230945969930474
68.0,28.0,-33.203049591685364
68.0,29.0,-47.46983538634272
68.0,30.0,-32.60029622389469
68.0,31.0,-38.54085625382561
68.0,32.0,-40.265165259525524
68.0,33.0,-31.11652959705515
68.0,34.0,-35.40324428295241
68.0,35.0,-50.08248651781407
68.0,36.0,-34.48264827239455
68.0,37.0,-33.228047298059735
68.0,38.0,-32.220849718375696
68.0,39.0,-43.43837638609381
68.0,40.0,-42.78225164055854
68.0,41.0,-32.09624215077464
68.0,42.0,-33.07058708725174
68.0,43.0,-30.07989909425151
68.0,44.0,-32.60167411300571
68.0,45.0,-41.554309588882504
69.0,-45.0,-46.754323037501
69.0,-44.0,-42.92608967809595
69.0,-43.0,-31.486025504424124
69.0,-42.0,-31.358635648668155
69.0,-41.0,-31.87374564910645
69.0,-40.0,-33.82688359563789
69.0,-39.0,-44.16394865172906
69.0,-38.0,-40.016301396992546
69.0,-37.0,-31.39260460178583
69.0,-36.0,-34.75284075848074
69.0,-35.0,-35.36518678046143
69.0,-34.0,-43.849180466582794
69.0,-33.0,-34.58436347969587
69.0,-32.0,-31.45629253268016
69.0,-31.0,-41.96646848568492
69.0,-30.0,-37.78615815393686
69.0,-29.0,-33.931446775709084
69.0,-28.0,-37.29456396052353
69.0,-27.0,-33.47552855398475
69.0,-26.0,-37.28465580456866
69.0,-25.0,-26.13786065040699
69.0,-24.0,-28.89057498402761
69.0,-23.0,-20.48821550214562
69.0,-22.0,-21.51610647621345
69.0,-21.0,-17.43214769232764
69.0,-20.0,-16.724751532691876
69.0,-19.0,-14.080274707361713
69.0,-18.0,-13.361700607956086
69.0,-17.0,-11.738706491059315
69.0,-16.0,-10.591224153247481
69.0,-15.0,-11.451488064914422
69.0,-14.0,-11.010923699999928
69.0,-13.0,-12.734635184434122
69.0,-12.0,-18.003495241301696
69.0,-11.0,-22.133593877187852
69.0,-10.0,-18.5767916860787
69.0,-9.0,-14.800539253657142
69.0,-8.0,-14.526830860076135
69.0,-7.0,-15.405444093357685
69.0,-6.0,-18.17709389414109
69.0,-5.0,-22.425965217876907
69.0,-4.0,-20.35078315955543
69.0,-3.0,-16.085701527110324
69.0,-2.0,-15.037299851966456
69.0,-1.0,-17.99179775911133
69.0,0.0,-21.008485280158435
69.0,1.0,-17.99179775911165
69.0,2.0,-15.03729985196232
69.0,3.0,-16.085701527099076
69.0,4.0,-20.350783159524823
69.0,5.0,-22.425965217831045
69.0,6.0,-18.177093894121754
69.0,7.0,-15.405444093350214
69.0,8.0,-14.526830860074888
69.0,9.0,-14.800539253655561
69.0,10.0,-18.576791686074902
69.0,11.0,-22.133593877186026
69.0,12.0,-18.00349524129645
69.0,13.0,-12.734635184430811
69.0,14.0,-11.010923699995601
69.0,15.0,-11.45148806491731
69.0,16.0,-10.591224153257999
69.0,17.0,-11.738706491063303
69.0,18.0,-13.36170060795909
69.0,19.0,-14.080274707378669
69.0,20.0,-16.724751532687648
69.0,21.0,-17.432147692324946
69.0,22.0,-21.516106476213505
69.0,23.0,-20.4882155021096
69.0,24.0,-28.890574984018226
69.0,25.0,-26.137860650400924
69.0,26.0,-37.28465580453274
69.0,27.0,-33.47552855388004
69.0,28.0,-37.29456396071684
69.0,29.0,-33.93144677569717
69.0,30.0,-37.78615815404255
69.0,31.0,-41.96646848591003
69.0,32.0,-31.456292532583745
69.0,33.0,-34.584363479550895
69.0,34.0,-43.84918046730054
69.0,35.0,-35.36518678049266
69.0,36.0,-34.75284075850201
69.0,37.0,-31.392604601802475
69.0,38.0,-40.016301396793104
69.0,39.0,-44.16394865121983
69.0,40.0,-33.82688359568036
69.0,41.0,-31.873745649264627
69.0,42.0,-31.358635648655305
69.0,43.0,-31.486025504288982
69.0,44.0,-42.92608967875346
69.0,45.0,-46.75432303866796
70.0,-45.0,-37.180088698813606
70.0,-44.0,-42.99611374179446
70.0,-43.0,-38.57964743977894
70.0,-42.0,-31.64198557619985
70.0,-41.0,-32.01719607922625
70.0,-40.0,-31.463674210096496
70.0,-39.0,-37.15869712776185
70.0,-38.0,-43.638319698232166
70.0,-37.0,-34.58791931764629
70.0,-36.0,-32.91669730543863
70.0,-35.0,-33.01368120414461
70.0,-34.0,-42.36465025786194
70.0,-33.0,-44.09207308172853
70.0,-32.0,-31.083057068854988
70.0,-31.0,-36.14547742477308
70.0,-30.0,-43.7049421609155
70.0,-29.0,-33.020819029335236
70.0,-28.0,-35.89475612940794
70.0,-27.0,-41.16303611398187
70.0,-26.0,-34.54755747941544
70.0,-25.0,-31.00748902691509
70.0,-24.0,-28.94928257963423
70.0,-23.0,-25.257776971033813
70.0,-22.0,-22.4480243886553
70.0,-21.0,-21.07449664280327
70.0,-20.0,-18.091512000500522
70.0,-19.0,-16.148074695691292
70.0,-18.0,-15.468176438117144
70.0,-17.0,-12.340934477443108
70.0,-16.0,-12.378205324905815
70.0,-15.0,-11.152443761555762
70.0,-14.0,-10.587924096111996
70.0,-13.0,-12.480768004592452
70.0,-12.0,-14.021606489819249
70.0,-11.0,-16.60109061000536
70.0,-10.0,-20.541464019313498
70.0,-9.0,-19.06564293896072
70.0,-8.0,-16.637566524711936
70.0,-7.0,-14.157974637977402
70.0,-6.0,-15.142263928073058
70.0,-5.0,-19.402099798944107
70.0,-4.0,-20.358463071282678
70.0,-3.0,-16.521889360344176
70.0,-2.0,-15.589764902547678
70.0,-1.0,-18.830851572707985
70.0,0.0,-22.09396232021873
70.0,1.0,-18.830851572696954
70.0,2.0,-15.58976490253815
70.0,3.0,-16.521889360334587
70.0,4.0,-20.358463071274954
70.0,5.0,-19.402099798951657
70.0,6.0,-15.142263928076735
70.0,7.0,-14.15797463797863
70.0,8.0,-16.637566524716025
70.0,9.0,-19.06564293896708
70.0,10.0,-20.541464019322525
70.0,11.0,-16.60109061000754
70.0,12.0,-14.021606489816696
70.0,13.0,-12.480768004587961
70.0,14.0,-10.587924096105565
70.0,15.0,-11.152443761548398
70.0,16.0,-12.378205324907794
70.0,17.0,-12.340934477447508
70.0,18.0,-15.46817643811629
70.0,19.0,-16.148074695710307
70.0,20.0,-18.09151200052318
70.0,21.0,-21.074496642803666
70.0,22.0,-22.448024388678505
70.0,23.0,-25.25777697098588
70.0,24.0,-28.94928257957162
70.0,25.0,-31.007489026877614
70.0,26.0,-34.547557479387734
70.0,27.0,-41.163036113641
70.0,28.0,-35.89475612952208
70.0,29.0,-33.020819029337275
70.0,30.0,-43.704942160891065
70.0,31.0,-36.14547742498833
70.0,32.0,-31.08305706873896
70.0,33.0,-44.092073081796585
70.0,34.0,-42.36465025745882
70.0,35.0,-33.01368120414999
70.0,36.0,-32.91669730560222
70.0,37.0,-34.5879193176272
70.0,38.0,-43.63831969838505
70.0,39.0,-37.15869712770737
70.0,40.0,-31.463674210138798
70.0,41.0,-32.01719607934573
70.0,42.0,-31.64198557618713
70.0,43.0,-38.57964743948279
70.0,44.0,-42.996113741042166
70.0,45.0,-37.18008869932411
71.0,-45.0,-32.593778782844
71.0,-44.0,-37.62553131322598
71.0,-43.0,-43.789833719360715
71.0,-42.0,-36.21669335381267
71.0,-41.0,-32.83822497696599
71.0,-40.0,-30.814632045758145
71.0,-39.0,-33.58720462592693
71.0,-38.0,-36.176293326547096
71.0,-37.0,-54.896766317173665
71.0,-36.0,-33.57508961070959
71.0,-35.0,-32.452046471056626
71.0,-34.0,-35.28281353754227
71.0,-33.0,-39.23456119287476
71.0,-32.0,-36.60906930484157
71.0,-31.0,-32.25310288696754
71.0,-30.0,-36.02159967982893
71.0,-29.0,-37.44412552053182
71.0,-28.0,-35.59577688344069
71.0,-27.0,-35.456097423135475
71.0,-26.0,-33.62256673020387
71.0,-25.0,-42.201396158719724
71.0,-24.0,-30.563822843612073
71.0,-23.0,-32.36671197271416
71.0,-22.0,-23.86033424175529
71.0,-21.0,-25.854118251387295
71.0,-20.0,-19.207260829861386
71.0,-19.0,-20.123815337413635
71.0,-18.0,-16.124865852437697
71.0,-17.0,-14.922660555257373
71.0,-16.0,-13.356376632948162
71.0,-15.0,-11.700826131670812
71.0,-14.0,-11.588214985613375
71.0,-13.0,-11.29600535867244
71.0,-12.0,-12.252576911618277
71.0,-11.0,-15.26270882187876
71.0,-10.0,-20.200990291800977
71.0,-9.0,-22.229124525822776
71.0,-8.0,-16.929128766558495
71.0,-7.0,-14.183752638160716
71.0,-6.0,-15.536296514384844
71.0,-5.0,-19.509978107352893
71.0,-4.0,-21.85679309649277
71.0,-3.0,-19.544809688419846
71.0,-2.0,-17.768173889193893
71.0,-1.0,-18.7591138156427
71.0,0.0,-18.80457863166395
71.0,1.0,-18.759113815631903
71.0,2.0,-17.768173889184805
71.0,3.0,-19.544809688426927
71.0,4.0,-21.85679309653149
71.0,5.0,-19.509978107391454
71.0,6.0,-15.536296514402444
71.0,7.0,-14.183752638167118
71.0,8.0,-16.929128766563267
71.0,9.0,-22.229124525832823
71.0,10.0,-20.200990291804267
71.0,11.0,-15.26270882187802
71.0,12.0,-12.252576911616943
71.0,13.0,-11.296005358672407
71.0,14.0,-11.588214985609838
71.0,15.0,-11.700826131662057
71.0,16.0,-13.356376632940075
71.0,17.0,-14.922660555255527
71.0,18.0,-16.12486585243335
71.0,19.0,-20.123815337422837
71.0,20.0,-19.207260829884
71.0,21.0,-25.85411825140008
71.0,22.0,-23.860334241785456
71.0,23.0,-32.36671197275064
71.0,24.0,-30.563822843544713
71.0,25.0,-42.20139615881248
71.0,26.0,-33.62256673012132
71.0,27.0,-35.456097423118734
71.0,28.0,-35.59577688345139
71.0,29.0,-37.44412552049645
71.0,30.0,-36.02159967985207
71.0,31.0,-32.25310288708332
71.0,32.0,-36.60906930458448
71.0,33.0,-39.23456119296877
71.0,34.0,-35.28281353741567
71.0,35.0,-32.452046471031686
71.0,36.0,-33.57508961095784
71.0,37.0,-54.8967663182738
71.0,38.0,-36.17629332657081
71.0,39.0,-33.587204625976895
71.0,40.0,-30.814632045807148
71.0,41.0,-32.838224977041776
71.0,42.0,-36.21669335380404
71.0,43.0,-43.78983371994913
71.0,44.0,-37.625531312792475
71.0,45.0,-32.5937787831558
72.0,-45.0,-29.750121120402746
72.0,-44.0,-34.839058870678606
72.0,-43.0,-36.944053365311625
72.0,-42.0,-54.28010276998847
72.0,-41.0,-36.166533173331736
72.0,-40.0,-32.18391751216528
72.0,-39.0,-30.958125928049633
72.0,-38.0,-35.377101018001376
72.0,-37.0,-38.020586940425744
72.0,-36.0,-39.244555199324736
72.0,-35.0,-33.64029729530016
72.0,-34.0,-31.583709431730306
72.0,-33.0,-38.98106043900257
72.0,-32.0,-45.93414433035307
72.0,-31.0,-32.75554751612668
72.0,-30.0,-33.18992750422306
72.0,-29.0,-47.16442051333367
72.0,-28.0,-35.1063392199844
72.0,-27.0,-32.5307668895626
72.0,-26.0,-40.60569757599386
72.0,-25.0,-36.796621192837485
72.0,-24.0,-38.83578456157052
72.0,-23.0,-29.55802731960757
72.0,-22.0,-30.660314201674748
72.0,-21.0,-25.29491802900734
72.0,-20.0,-23.742089010112718
72.0,-19.0,-21.203022591057344
72.0,-18.0,-18.919980044768977
72.0,-17.0,-17.185430052587687
72.0,-16.0,-14.332969440457227
72.0,-15.0,-13.90984711683376
72.0,-14.0,-11.755987693782323
72.0,-13.0,-11.275827419991522
72.0,-12.0,-12.37139147791744
72.0,-11.0,-12.874180708303765
72.0,-10.0,-15.61231360775693
72.0,-9.0,-21.158714422612164
72.0,-8.0,-20.84829699274101
72.0,-7.0,-17.16463232525216
72.0,-6.0,-16.30519199645119
72.0,-5.0,-16.19764858719361
72.0,-4.0,-17.23178565904327
72.0,-3.0,-18.90691186130646
72.0,-2.0,-18.165641518837944
72.0,-1.0,-17.269518310237203
72.0,0.0,-16.295493245418868
72.0,1.0,-17.269518310232566
72.0,2.0,-18.16564151882861
72.0,3.0,-18.906911861304337
72.0,4.0,-17.23178565904203
72.0,5.0,-16.19764858719605
72.0,6.0,-16.30519199646119
72.0,7.0,-17.164632325256168
72.0,8.0,-20.848296992732493
72.0,9.0,-21.158714422594866
72.0,10.0,-15.61231360774965
72.0,11.0,-12.874180708299045
72.0,12.0,-12.371391477912413
72.0,13.0,-11.275827419993078
72.0,14.0,-11.755987693786425
72.0,15.0,-13.909847116829464
72.0,16.0,-14.332969440449013
72.0,17.0,-17.185430052579168
72.0,18.0,-18.919980044758912
72.0,19.0,-21.20302259104875
72.0,20.0,-23.742089010132545
72.0,21.0,-25.29491802900718
72.0,22.0,-30.6603142017309
72.0,23.0,-29.558027319663104
72.0,24.0,-38.835784561465914
72.0,25.0,-36.79662119293631
72.0,26.0,-40.605697575681454
72.0,27.0,-32.530766889578885
72.0,28.0,-35.10633921992613
72.0,29.0,-47.16442051324981
72.0,30.0,-33.18992750422118
72.0,31.0,-32.75554751623305
72.0,32.0,-45.934144330393416
72.0,33.0,-38.981060438905025
72.0,34.0,-31.583709431693272
72.0,35.0,-33.6402972952777
72.0,36.0,-39.24455519975515
72.0,37.0,-38.020586940698855
72.0,38.0,-35.37710101789904
72.0,39.0,-30.958125928112988
72.0,40.0,-32.1839175122381
72.0,41.0,-36.1665331733649
72.0,42.0,-54.28010277075109
72.0,43.0,-36.94405336561307
72.0,44.0,-34.839058870390936
72.0,45.0,-29.750121120605183
73.0,-45.0,-28.654014297229544
73.0,-44.0,-31.19443410583471
73.0,-43.0,-34.994372352582886
73.0,-42.0,-40.18046810585767
73.0,-41.0,-43.641678634993816
73.0,-40.0,-35.979355139007936
73.0,-39.0,-30.517135536789063
73.0,-38.0,-33.18600395787547
73.0,-37.0,-34.63078155832602
73.0,-36.0,-48.9156450032171
73.0,-35.0,-37.75289557007164
73.0,-34.0,-31.04283758806469
73.0,-33.0,-35.51714529730727
73.0,-32.0,-38.169514383954905
73.0,-31.0,-36.35792812716833
73.0,-30.0,-33.39041621295269
73.0,-29.0,-34.721937174098315
73.0,-28.0,-36.64993135248433
73.0,-27.0,-34.077350614513165
73.0,-26.0,-36.88151482110512
73.0,-25.0,-37.94467195059707
73.0,-24.0,-33.94810140244192
73.0,-23.0,-31.80001332954749
73.0,-22.0,-44.69133290229
73.0,-21.0,-27.60281206799196
73.0,-20.0,-28.844744205182415
73.0,-19.0,-22.430840644710255
