Theta,Phi,RCS(dBsm)
93.0,42.0,-19.745587295969468
93.0,43.0,-18.674955139915784
93.0,44.0,-17.842857824765968
93.0,45.0,-17.272608413767493
94.0,-45.0,-17.62748033902787
94.0,-44.0,-18.490353568321826
94.0,-43.0,-19.51033968080012
94.0,-42.0,-20.472312971918857
94.0,-41.0,-20.88858117799141
94.0,-40.0,-20.631116158570507
94.0,-39.0,-20.082068073364134
94.0,-38.0,-19.844797495316257
94.0,-37.0,-20.29338977775257
94.0,-36.0,-21.583611241210473
94.0,-35.0,-23.013434882238744
94.0,-34.0,-23.06846374935473
94.0,-33.0,-21.999958157750985
94.0,-32.0,-21.81454243514341
94.0,-31.0,-23.259368844639233
94.0,-30.0,-24.771627226380055
94.0,-29.0,-23.75906745835461
94.0,-28.0,-23.020379789194642
94.0,-27.0,-24.668628710865303
94.0,-26.0,-25.803387743561625
94.0,-25.0,-24.044578996451463
94.0,-24.0,-24.704299553099894
94.0,-23.0,-26.837192768452468
94.0,-22.0,-25.013432355284667
94.0,-21.0,-25.76978314568948
94.0,-20.0,-27.299430747065383
94.0,-19.0,-25.117909932120547
94.0,-18.0,-27.50050344974791
94.0,-17.0,-25.91481623650957
94.0,-16.0,-26.738589750947227
94.0,-15.0,-26.988734696043885
94.0,-14.0,-26.269642455407475
94.0,-13.0,-27.720742009733023
94.0,-12.0,-26.439328023817517
94.0,-11.0,-27.691506096511958
94.0,-10.0,-27.14583773701047
94.0,-9.0,-27.412885841454397
94.0,-8.0,-30.135115624955997
94.0,-7.0,-27.201195166424142
94.0,-6.0,-31.09991743713834
94.0,-5.0,-26.10912708359122
94.0,-4.0,-25.78053512628606
94.0,-3.0,-32.14976051277657
94.0,-2.0,-24.746583354054486
94.0,-1.0,-17.862617081523275
94.0,0.0,-14.507268993106393
94.0,1.0,-17.86261708152348
94.0,2.0,-24.746583354055677
94.0,3.0,-32.149760512779054
94.0,4.0,-25.78053512628424
94.0,5.0,-26.10912708359031
94.0,6.0,-31.099917437133392
94.0,7.0,-27.201195166421492
94.0,8.0,-30.135115624949613
94.0,9.0,-27.412885841453324
94.0,10.0,-27.145837737014663
94.0,11.0,-27.69150609651502
94.0,12.0,-26.43932802382189
94.0,13.0,-27.720742009734526
94.0,14.0,-26.269642455408317
94.0,15.0,-26.988734696048166
94.0,16.0,-26.7385897509403
94.0,17.0,-25.914816236510347
94.0,18.0,-27.500503449754298
94.0,19.0,-25.11790993211875
94.0,20.0,-27.299430747055773
94.0,21.0,-25.76978314569231
94.0,22.0,-25.013432355287378
94.0,23.0,-26.837192768448283
94.0,24.0,-24.704299553104214
94.0,25.0,-24.044578996453975
94.0,26.0,-25.80338774356285
94.0,27.0,-24.668628710864024
94.0,28.0,-23.020379789197214
94.0,29.0,-23.759067458350835
94.0,30.0,-24.771627226398905
94.0,31.0,-23.25936884463203
94.0,32.0,-21.814542435143874
94.0,33.0,-21.999958157750456
94.0,34.0,-23.068463749359758
94.0,35.0,-23.013434882230438
94.0,36.0,-21.583611241209933
94.0,37.0,-20.293389777760346
94.0,38.0,-19.844797495311422
94.0,39.0,-20.082068073368447
94.0,40.0,-20.631116158572436
94.0,41.0,-20.888581177980075
94.0,42.0,-20.47231297192146
94.0,43.0,-19.51033968080272
94.0,44.0,-18.490353568322718
94.0,45.0,-17.627480339027535
95.0,-45.0,-18.42696800841368
95.0,-44.0,-19.387417201763018
95.0,-43.0,-20.155120250943757
95.0,-42.0,-20.453852118739718
95.0,-41.0,-20.15060076973922
95.0,-40.0,-19.657949670596416
95.0,-39.0,-19.47455702858026
95.0,-38.0,-19.885680337616066
95.0,-37.0,-21.040154146688845
95.0,-36.0,-22.567984977035845
95.0,-35.0,-22.91757914834966
95.0,-34.0,-22.020791612130864
95.0,-33.0,-21.482600567131904
95.0,-32.0,-22.33821768919194
95.0,-31.0,-24.28864076732481
95.0,-30.0,-24.246088551984375
95.0,-29.0,-22.86419528541618
95.0,-28.0,-23.419337706353097
95.0,-27.0,-25.68590655392604
95.0,-26.0,-24.857239525380468
95.0,-25.0,-23.79956349467122
95.0,-24.0,-25.793430195430737
95.0,-23.0,-25.81183971819547
95.0,-22.0,-24.637862142145707
95.0,-21.0,-27.092542453731415
95.0,-20.0,-26.1606056421636
95.0,-19.0,-25.745381315770395
95.0,-18.0,-28.007448109653772
95.0,-17.0,-25.43532678581482
95.0,-16.0,-28.228462224671475
95.0,-15.0,-25.960702297484715
95.0,-14.0,-27.793808877639627
95.0,-13.0,-26.47652812570696
95.0,-12.0,-28.33283718401098
95.0,-11.0,-26.729976857404324
95.0,-10.0,-29.829032391976043
95.0,-9.0,-26.664232062344546
95.0,-8.0,-31.699938480760352
95.0,-7.0,-26.655810151437986
95.0,-6.0,-27.382478045168583
95.0,-5.0,-27.864468769225034
95.0,-4.0,-24.81035451270005
95.0,-3.0,-34.44979863836542
95.0,-2.0,-31.07804498600232
95.0,-1.0,-17.232450418631387
95.0,0.0,-13.509964623476492
95.0,1.0,-17.23245041863149
95.0,2.0,-31.078044986004684
95.0,3.0,-34.449798638361095
95.0,4.0,-24.81035451269765
95.0,5.0,-27.864468769222782
95.0,6.0,-27.38247804516833
95.0,7.0,-26.655810151437464
95.0,8.0,-31.699938480758625
95.0,9.0,-26.664232062351125
95.0,10.0,-29.82903239198962
95.0,11.0,-26.729976857406236
95.0,12.0,-28.332837184014267
95.0,13.0,-26.476528125707297
95.0,14.0,-27.7938088776432
95.0,15.0,-25.960702297482246
95.0,16.0,-28.228462224657655
95.0,17.0,-25.435326785822316
95.0,18.0,-28.0074481096554
95.0,19.0,-25.745381315765115
95.0,20.0,-26.160605642160206
95.0,21.0,-27.092542453740087
95.0,22.0,-24.637862142147355
95.0,23.0,-25.81183971819702
95.0,24.0,-25.79343019543701
95.0,25.0,-23.79956349467561
95.0,26.0,-24.857239525377327
95.0,27.0,-25.68590655392611
95.0,28.0,-23.41933770635515
95.0,29.0,-22.864195285419004
95.0,30.0,-24.246088551993246
95.0,31.0,-24.288640767309325
95.0,32.0,-22.338217689196973
95.0,33.0,-21.4826005671322
95.0,34.0,-22.020791612129784
95.0,35.0,-22.917579148347293
95.0,36.0,-22.567984977031777
95.0,37.0,-21.040154146698598
95.0,38.0,-19.885680337612936
95.0,39.0,-19.47455702858245
95.0,40.0,-19.65794967059946
95.0,41.0,-20.15060076973201
95.0,42.0,-20.4538521187365
95.0,43.0,-20.155120250943686
95.0,44.0,-19.387417201764244
95.0,45.0,-18.426968008414928
96.0,-45.0,-19.279214403493942
96.0,-44.0,-19.801733838061622
96.0,-43.0,-19.872380837230363
96.0,-42.0,-19.556028114558725
96.0,-41.0,-19.14950102602877
96.0,-40.0,-19.046639544695807
96.0,-39.0,-19.528674520877118
96.0,-38.0,-20.653349321815412
96.0,-37.0,-22.09130382365245
96.0,-36.0,-22.759579068316313
96.0,-35.0,-21.872506403886163
96.0,-34.0,-21.18819846601373
96.0,-33.0,-21.76672943565924
96.0,-32.0,-23.502970851880182
96.0,-31.0,-24.311477255249336
96.0,-30.0,-23.065037983528587
96.0,-29.0,-22.759175322093167
96.0,-28.0,-24.545840407954458
96.0,-27.0,-25.344113908831353
96.0,-26.0,-23.821159245793865
96.0,-25.0,-24.57812634081577
96.0,-24.0,-26.551984732823364
96.0,-23.0,-24.515809360999462
96.0,-22.0,-25.164013262112178
96.0,-21.0,-27.211681390515544
96.0,-20.0,-25.099034655097515
96.0,-19.0,-27.283230061680264
96.0,-18.0,-26.923299948905203
96.0,-17.0,-26.156566665429125
96.0,-16.0,-28.661126721915696
96.0,-15.0,-26.02151621870076
96.0,-14.0,-29.463721978353004
96.0,-13.0,-26.155345471851668
96.0,-12.0,-30.4704882754729
96.0,-11.0,-26.57865796850741
96.0,-10.0,-30.792748404898276
96.0,-9.0,-26.737996324935168
96.0,-8.0,-27.872593319926047
96.0,-7.0,-27.640452009116736
96.0,-6.0,-25.026681061153564
96.0,-5.0,-33.371460729275725
96.0,-4.0,-26.455060613398725
96.0,-3.0,-24.145187297261014
96.0,-2.0,-30.568141167192152
96.0,-1.0,-19.604577348519207
96.0,0.0,-14.58783221400822
96.0,1.0,-19.60457734851928
96.0,2.0,-30.568141167195275
96.0,3.0,-24.145187297261685
96.0,4.0,-26.455060613396792
96.0,5.0,-33.37146072927796
96.0,6.0,-25.026681061155912
96.0,7.0,-27.64045200911766
96.0,8.0,-27.87259331993186
96.0,9.0,-26.73799632494788
96.0,10.0,-30.79274840489949
96.0,11.0,-26.57865796850444
96.0,12.0,-30.470488275473567
96.0,13.0,-26.15534547185222
96.0,14.0,-29.463721978351774
96.0,15.0,-26.021516218691275
96.0,16.0,-28.661126721917274
96.0,17.0,-26.15656666544037
96.0,18.0,-26.92329994890036
96.0,19.0,-27.283230061672104
96.0,20.0,-25.099034655103353
96.0,21.0,-27.211681390522735
96.0,22.0,-25.164013262114302
96.0,23.0,-24.515809361004514
96.0,24.0,-26.551984732829382
96.0,25.0,-24.578126340817754
96.0,26.0,-23.82115924579245
96.0,27.0,-25.3441139088332
96.0,28.0,-24.54584040795531
96.0,29.0,-22.75917532210009
96.0,30.0,-23.06503798352474
96.0,31.0,-24.31147725523868
96.0,32.0,-23.50297085188672
96.0,33.0,-21.76672943566196
96.0,34.0,-21.188198466007915
96.0,35.0,-21.872506403890405
96.0,36.0,-22.75957906831302
96.0,37.0,-22.091303823655966
96.0,38.0,-20.65334932181864
96.0,39.0,-19.52867452087687
96.0,40.0,-19.046639544696713
96.0,41.0,-19.14950102602839
96.0,42.0,-19.556028114553467
96.0,43.0,-19.87238083722673
96.0,44.0,-19.80173383806142
96.0,45.0,-19.279214403493196
97.0,-45.0,-19.258438259724315
97.0,-44.0,-19.132912177098426
97.0,-43.0,-18.821976763562414
97.0,-42.0,-18.59421882546121
97.0,-41.0,-18.612226524210513
97.0,-40.0,-19.230287037153065
97.0,-39.0,-20.357997760203265
97.0,-38.0,-21.7928754518364
97.0,-37.0,-22.385015319303022
97.0,-36.0,-21.641844221832653
97.0,-35.0,-20.92593347115129
97.0,-34.0,-21.20794594762264
97.0,-33.0,-22.86095244877191
97.0,-32.0,-24.317826003024056
97.0,-31.0,-23.06363218935818
97.0,-30.0,-22.343236144472293
97.0,-29.0,-23.71816844545682
97.0,-28.0,-25.543099295664113
97.0,-27.0,-23.892618910422804
97.0,-26.0,-23.61114937593195
97.0,-25.0,-26.063935120672316
97.0,-24.0,-25.682172447787416
97.0,-23.0,-24.25638376468305
97.0,-22.0,-26.533576797872186
97.0,-21.0,-25.6560786716252
97.0,-20.0,-25.073065043560426
97.0,-19.0,-27.84423486525374
97.0,-18.0,-25.5098583309149
97.0,-17.0,-27.852934372861732
97.0,-16.0,-26.727681047069666
97.0,-15.0,-27.431884929209996
97.0,-14.0,-27.942202219004713
97.0,-13.0,-27.190026488688346
97.0,-12.0,-28.103849378707938
97.0,-11.0,-27.610267592738413
97.0,-10.0,-27.059164253109522
97.0,-9.0,-28.232398072755217
97.0,-8.0,-25.147313192484816
97.0,-7.0,-30.6423003599908
97.0,-6.0,-25.471551778215375
97.0,-5.0,-29.589498552816096
97.0,-4.0,-34.614575706566214
97.0,-3.0,-21.431135587488114
97.0,-2.0,-21.33111404842305
97.0,-1.0,-21.178218321116667
97.0,0.0,-15.959905799033594
97.0,1.0,-21.178218321117534
97.0,2.0,-21.331114048424404
97.0,3.0,-21.431135587489514
97.0,4.0,-34.61457570656925
97.0,5.0,-29.589498552819826
97.0,6.0,-25.471551778217048
97.0,7.0,-30.64230035998911
97.0,8.0,-25.147313192489523
97.0,9.0,-28.23239807276227
97.0,10.0,-27.059164253095048
97.0,11.0,-27.610267592731965
97.0,12.0,-28.10384937870836
97.0,13.0,-27.190026488686307
97.0,14.0,-27.942202218996822
97.0,15.0,-27.431884929202575
97.0,16.0,-26.727681047085262
97.0,17.0,-27.852934372866915
97.0,18.0,-25.509858330912756
97.0,19.0,-27.844234865254816
97.0,20.0,-25.07306504356874
97.0,21.0,-25.65607867162822
97.0,22.0,-26.533576797877465
97.0,23.0,-24.25638376468989
97.0,24.0,-25.682172447787654
97.0,25.0,-26.063935120667708
97.0,26.0,-23.611149375936414
97.0,27.0,-23.89261891042318
97.0,28.0,-25.54309929566282
97.0,29.0,-23.718168445462013
97.0,30.0,-22.343236144463976
97.0,31.0,-23.06363218936058
97.0,32.0,-24.317826003022095
97.0,33.0,-22.860952448778956
97.0,34.0,-21.207945947615052
97.0,35.0,-20.925933471155986
97.0,36.0,-21.641844221835314
97.0,37.0,-22.385015319295274
97.0,38.0,-21.792875451848317
97.0,39.0,-20.35799776020081
97.0,40.0,-19.230287037150866
97.0,41.0,-18.612226524214563
97.0,42.0,-18.594218825455727
97.0,43.0,-18.821976763560194
97.0,44.0,-19.13291217709736
97.0,45.0,-19.258438259718854
98.0,-45.0,-18.228821278360176
98.0,-44.0,-18.0484644599018
98.0,-43.0,-18.000543374144332
98.0,-42.0,-18.29472059680446
98.0,-41.0,-18.976899662099274
98.0,-40.0,-20.263787122279165
98.0,-39.0,-21.51750233076879
98.0,-38.0,-21.949565313077613
98.0,-37.0,-21.342753461760378
98.0,-36.0,-20.501629132619502
98.0,-35.0,-20.8895371036678
98.0,-34.0,-22.321341145003487
98.0,-33.0,-23.83267985426916
98.0,-32.0,-23.301550437511015
98.0,-31.0,-22.09100509010604
98.0,-30.0,-22.78624794979633
98.0,-29.0,-25.074227616881416
98.0,-28.0,-24.651662615756166
98.0,-27.0,-23.134407602591022
98.0,-26.0,-24.65482523835744
98.0,-25.0,-26.109680807549385
98.0,-24.0,-24.213445141165224
98.0,-23.0,-25.547295848226348
98.0,-22.0,-27.03610720885497
98.0,-21.0,-24.654553662384657
98.0,-20.0,-26.57464190831724
98.0,-19.0,-26.081587708011096
98.0,-18.0,-25.41780576801234
98.0,-17.0,-27.993419184770396
98.0,-16.0,-25.26750452630354
98.0,-15.0,-28.68118513205389
98.0,-14.0,-25.66113060648263
98.0,-13.0,-28.846942439952088
98.0,-12.0,-25.459548969379682
98.0,-11.0,-29.12352241093241
98.0,-10.0,-25.164541447818692
98.0,-9.0,-30.10499351924056
98.0,-8.0,-25.67188519257083
98.0,-7.0,-29.63232727564709
98.0,-6.0,-30.68638344044773
98.0,-5.0,-24.51114240424679
98.0,-4.0,-29.76197582535269
98.0,-3.0,-23.77525763662488
98.0,-2.0,-19.142423543482472
98.0,-1.0,-16.550785539117918
98.0,0.0,-13.547059207563679
98.0,1.0,-16.550785539118493
98.0,2.0,-19.14242354348373
98.0,3.0,-23.77525763662694
98.0,4.0,-29.76197582535597
98.0,5.0,-24.51114240424748
98.0,6.0,-30.686383440443947
98.0,7.0,-29.632327275644975
98.0,8.0,-25.671885192572304
98.0,9.0,-30.104993519217842
98.0,10.0,-25.16454144780724
98.0,11.0,-29.12352241093471
98.0,12.0,-25.45954896937848
98.0,13.0,-28.846942439945217
98.0,14.0,-25.661130606481585
98.0,15.0,-28.681185132066503
98.0,16.0,-25.26750452631397
98.0,17.0,-27.993419184769223
98.0,18.0,-25.417805768015874
98.0,19.0,-26.081587708013323
98.0,20.0,-26.57464190831523
98.0,21.0,-24.654553662393116
98.0,22.0,-27.036107208856205
98.0,23.0,-25.547295848233563
98.0,24.0,-24.213445141160555
98.0,25.0,-26.109680807550177
98.0,26.0,-24.65482523836448
98.0,27.0,-23.13440760258957
98.0,28.0,-24.651662615750617
98.0,29.0,-25.0742276168811
98.0,30.0,-22.786247949789068
98.0,31.0,-22.09100509011264
98.0,32.0,-23.30155043750453
98.0,33.0,-23.832679854275295
98.0,34.0,-22.32134114499891
98.0,35.0,-20.88953710366806
98.0,36.0,-20.501629132624572
98.0,37.0,-21.342753461756438
98.0,38.0,-21.949565313085174
98.0,39.0,-21.517502330764664
98.0,40.0,-20.263787122275353
98.0,41.0,-18.97689966210422
98.0,42.0,-18.294720596797045
98.0,43.0,-18.00054337414522
98.0,44.0,-18.048464459902856
98.0,45.0,-18.22882127835557
99.0,-45.0,-17.29924627742664
99.0,-44.0,-17.518133292036918
99.0,-43.0,-18.068260680762933
99.0,-42.0,-18.926373347394275
99.0,-41.0,-20.2215766760926
99.0,-40.0,-21.275729650992904
99.0,-39.0,-21.465586798827477
99.0,-38.0,-20.711077459772575
99.0,-37.0,-20.21308343473903
99.0,-36.0,-20.47059385982401
99.0,-35.0,-21.93586528076558
99.0,-34.0,-23.613457484692365
99.0,-33.0,-23.096573331655016
99.0,-32.0,-21.81164648141308
99.0,-31.0,-22.384114153133716
99.0,-30.0,-24.396800852400396
99.0,-29.0,-24.64328164882136
99.0,-28.0,-23.04542640141783
99.0,-27.0,-23.94910913271506
99.0,-26.0,-26.2066052546321
99.0,-25.0,-24.403320451144577
99.0,-24.0,-23.988150277396763
99.0,-23.0,-27.142332633662235
99.0,-22.0,-25.327217193841477
99.0,-21.0,-25.447693058681637
99.0,-20.0,-28.061727305033113
99.0,-19.0,-24.99913872253704
99.0,-18.0,-27.36564000747682
99.0,-17.0,-26.084881558821213
99.0,-16.0,-26.233400193067116
99.0,-15.0,-27.14123109559688
99.0,-14.0,-25.84726613146711
99.0,-13.0,-28.061994227818108
99.0,-12.0,-25.94022696934293
99.0,-11.0,-28.264494065168915
99.0,-10.0,-27.001168433199943
99.0,-9.0,-27.938097010808608
99.0,-8.0,-31.217750609182787
99.0,-7.0,-25.80031011276403
99.0,-6.0,-31.694991622153587
99.0,-5.0,-24.47622957018529
99.0,-4.0,-23.21699295064346
99.0,-3.0,-32.85013743780131
99.0,-2.0,-22.228181374445878
99.0,-1.0,-15.177825225978657
99.0,0.0,-11.94023412019664
99.0,1.0,-15.177825225978916
99.0,2.0,-22.22818137444687
99.0,3.0,-32.85013743779464
99.0,4.0,-23.21699295064475
99.0,5.0,-24.476229570186163
99.0,6.0,-31.69499162215617
99.0,7.0,-25.800310112765757
99.0,8.0,-31.217750609171976
99.0,9.0,-27.938097010797303
99.0,10.0,-27.001168433200352
99.0,11.0,-28.26449406517544
99.0,12.0,-25.940226969338894
99.0,13.0,-28.061994227820367
99.0,14.0,-25.84726613147362
99.0,15.0,-27.141231095607385
99.0,16.0,-26.233400193071613
99.0,17.0,-26.08488155882464
99.0,18.0,-27.365640007474077
99.0,19.0,-24.99913872252879
99.0,20.0,-28.061727305034548
99.0,21.0,-25.4476930586971
99.0,22.0,-25.327217193836155
99.0,23.0,-27.142332633664967
99.0,24.0,-23.988150277392744
99.0,25.0,-24.403320451154194
99.0,26.0,-26.20660525462229
99.0,27.0,-23.949109132712625
99.0,28.0,-23.04542640141137
99.0,29.0,-24.643281648825482
99.0,30.0,-24.396800852391358
99.0,31.0,-22.384114153139162
99.0,32.0,-21.811646481413053
99.0,33.0,-23.09657333165299
99.0,34.0,-23.613457484693683
99.0,35.0,-21.93586528076076
99.0,36.0,-20.470593859827474
99.0,37.0,-20.213083434746313
99.0,38.0,-20.71107745976819
99.0,39.0,-21.465586798822706
99.0,40.0,-21.275729650992577
99.0,41.0,-20.221576676093736
99.0,42.0,-18.92637334738492
99.0,43.0,-18.06826068076324
99.0,44.0,-17.518133292040844
99.0,45.0,-17.299246277426946
100.0,-45.0,-17.263252769668107
100.0,-44.0,-18.010991344613817
100.0,-43.0,-19.09937850307945
100.0,-42.0,-20.167016467858407
100.0,-41.0,-21.011535750161382
100.0,-40.0,-20.68853275413796
100.0,-39.0,-20.07909665220259
100.0,-38.0,-19.785500027852134
100.0,-37.0,-20.177497507511045
100.0,-36.0,-21.81116973315978
100.0,-35.0,-23.132373578173706
100.0,-34.0,-22.7539339164753
100.0,-33.0,-21.739837972679226
100.0,-32.0,-21.723992262268496
100.0,-31.0,-23.85981704279761
100.0,-30.0,-24.884933567646318
100.0,-29.0,-23.083718652762247
100.0,-28.0,-22.88532337228189
100.0,-27.0,-25.70227568246785
100.0,-26.0,-25.2138436211834
100.0,-25.0,-23.71236981746943
100.0,-24.0,-25.794180375918963
100.0,-23.0,-25.703482939953783
100.0,-22.0,-24.236616096277007
100.0,-21.0,-27.427875721043588
100.0,-20.0,-25.86321766806803
100.0,-19.0,-26.13386592510707
100.0,-18.0,-28.496098661807924
100.0,-17.0,-25.531493092727562
100.0,-16.0,-29.585461343539848
100.0,-15.0,-25.845188642549846
100.0,-14.0,-29.46006928996233
100.0,-13.0,-26.26467672786775
100.0,-12.0,-30.589216588474105
100.0,-11.0,-26.44021821800615
100.0,-10.0,-32.573235102907304
100.0,-9.0,-25.9369944570698
100.0,-8.0,-29.761670353827242
100.0,-7.0,-26.02497743283759
100.0,-6.0,-24.713367259295357
100.0,-5.0,-34.03319364389988
100.0,-4.0,-23.42506503175032
100.0,-3.0,-21.26081341356242
100.0,-2.0,-22.892982452416
100.0,-1.0,-18.01663410624538
100.0,0.0,-13.452910446533867
100.0,1.0,-18.01663410624552
100.0,2.0,-22.89298245241501
100.0,3.0,-21.26081341356199
100.0,4.0,-23.425065031752577
100.0,5.0,-34.03319364390603
100.0,6.0,-24.713367259298483
100.0,7.0,-26.0249774328399
100.0,8.0,-29.76167035382825
100.0,9.0,-25.936994457079567
100.0,10.0,-32.573235102934476
100.0,11.0,-26.44021821800067
100.0,12.0,-30.589216588468936
100.0,13.0,-26.26467672787286
100.0,14.0,-29.460069289966594
100.0,15.0,-25.84518864255172
100.0,16.0,-29.585461343543045
100.0,17.0,-25.531493092720524
100.0,18.0,-28.49609866178044
100.0,19.0,-26.13386592509824
100.0,20.0,-25.863217668093586
100.0,21.0,-27.42787572103684
100.0,22.0,-24.23661609627659
100.0,23.0,-25.703482939949524
100.0,24.0,-25.794180375926196
100.0,25.0,-23.71236981746985
100.0,26.0,-25.213843621166507
100.0,27.0,-25.70227568246328
100.0,28.0,-22.885323372281427
100.0,29.0,-23.083718652764162
100.0,30.0,-24.88493356763605
100.0,31.0,-23.85981704280301
100.0,32.0,-21.723992262272915
100.0,33.0,-21.739837972676987
100.0,34.0,-22.753933916472384
100.0,35.0,-23.13237357816957
100.0,36.0,-21.81116973316413
100.0,37.0,-20.1774975075207
100.0,38.0,-19.7855000278459
100.0,39.0,-20.079096652199325
100.0,40.0,-20.68853275413961
100.0,41.0,-21.011535750150824
100.0,42.0,-20.167016467854488
100.0,43.0,-19.0993785030743
100.0,44.0,-18.010991344616926
100.0,45.0,-17.263252769672068
101.0,-45.0,-18.222825195955096
101.0,-44.0,-19.289114655614693
101.0,-43.0,-20.053487567866526
101.0,-42.0,-20.359829604353568
101.0,-41.0,-19.804061652514623
101.0,-40.0,-19.3757486008917
101.0,-39.0,-19.298935295902528
101.0,-38.0,-20.15712433905913
101.0,-37.0,-21.54461892159237
101.0,-36.0,-22.883186525756763
101.0,-35.0,-22.335704949632664
101.0,-34.0,-21.210317810042376
101.0,-33.0,-21.544043853848617
101.0,-32.0,-23.498890606452388
101.0,-31.0,-24.386074896419
101.0,-30.0,-22.924662471896934
101.0,-29.0,-22.765542949974762
101.0,-28.0,-24.878417781968395
101.0,-27.0,-25.12890882160681
101.0,-26.0,-23.358433648779066
101.0,-25.0,-24.996879167660552
101.0,-24.0,-27.108065573441095
101.0,-23.0,-24.187570385582397
101.0,-22.0,-25.655213889123765
101.0,-21.0,-26.591177255798808
101.0,-20.0,-24.35556359314443
101.0,-19.0,-28.145716175196966
101.0,-18.0,-25.47711338344333
101.0,-17.0,-27.339521524753863
101.0,-16.0,-27.13520882835479
101.0,-15.0,-26.87434633078448
101.0,-14.0,-28.46263648204621
101.0,-13.0,-26.663552212073224
101.0,-12.0,-28.30121149338055
101.0,-11.0,-26.945852362225985
101.0,-10.0,-26.63469655147356
101.0,-9.0,-27.764969377746873
101.0,-8.0,-24.426637773551715
101.0,-7.0,-32.80497491813454
101.0,-6.0,-24.65038521311825
101.0,-5.0,-27.155923965338218
101.0,-4.0,-36.47631563853995
101.0,-3.0,-19.122017716356837
101.0,-2.0,-16.847309474918863
101.0,-1.0,-16.80557807835973
101.0,0.0,-13.917314376791115
101.0,1.0,-16.80557807835927
101.0,2.0,-16.847309474918546
101.0,3.0,-19.122017716357036
101.0,4.0,-36.476315638556464
101.0,5.0,-27.155923965335592
101.0,6.0,-24.650385213119883
101.0,7.0,-32.80497491813351
101.0,8.0,-24.426637773557665
101.0,9.0,-27.764969377761638
101.0,10.0,-26.63469655146233
101.0,11.0,-26.945852362216883
101.0,12.0,-28.301211493388408
101.0,13.0,-26.663552212071195
101.0,14.0,-28.462636482047884
101.0,15.0,-26.874346330789972
101.0,16.0,-27.13520882833882
101.0,17.0,-27.33952152472312
101.0,18.0,-25.477113383445193
101.0,19.0,-28.14571617522571
101.0,20.0,-24.355563593156397
101.0,21.0,-26.591177255769928
101.0,22.0,-25.655213889137165
101.0,23.0,-24.187570385579544
101.0,24.0,-27.10806557344747
101.0,25.0,-24.996879167636664
101.0,26.0,-23.35843364878178
101.0,27.0,-25.128908821598493
101.0,28.0,-24.87841778198266
101.0,29.0,-22.765542949960214
101.0,30.0,-22.92466247190682
101.0,31.0,-24.386074896419167
101.0,32.0,-23.498890606457287
101.0,33.0,-21.54404385384702
101.0,34.0,-21.210317810036663
101.0,35.0,-22.33570494963736
101.0,36.0,-22.883186525766686
101.0,37.0,-21.54461892159119
101.0,38.0,-20.15712433905639
101.0,39.0,-19.29893529590391
101.0,40.0,-19.375748600888294
101.0,41.0,-19.804061652499797
101.0,42.0,-20.35982960435851
101.0,43.0,-20.053487567865176
101.0,44.0,-19.28911465560747
101.0,45.0,-18.222825195957732
102.0,-45.0,-19.264732192656385
102.0,-44.0,-19.592707110093045
102.0,-43.0,-19.31665843057041
102.0,-42.0,-18.936431247607338
102.0,-41.0,-18.61929363345056
102.0,-40.0,-19.077548700786334
102.0,-39.0,-20.126858795154728
102.0,-38.0,-21.55169581715792
102.0,-37.0,-22.567596060064062
102.0,-36.0,-21.505698094279985
102.0,-35.0,-20.8689369907929
102.0,-34.0,-21.348144875589238
102.0,-33.0,-22.967011384517907
102.0,-32.0,-24.314850575927952
102.0,-31.0,-22.815180842514614
102.0,-30.0,-22.20129215515323
102.0,-29.0,-24.17832625676505
102.0,-28.0,-25.686284070065234
102.0,-27.0,-23.460537931712846
102.0,-26.0,-23.867899152327013
102.0,-25.0,-26.45134542431184
102.0,-24.0,-24.348141680736344
102.0,-23.0,-25.050602138087168
102.0,-22.0,-27.972791083279617
102.0,-21.0,-24.75848733461131
102.0,-20.0,-26.433789518351677
102.0,-19.0,-26.45389300006481
102.0,-18.0,-24.856914156156712
102.0,-17.0,-28.36972628148021
102.0,-16.0,-24.592046697066152
102.0,-15.0,-28.93008892224797
102.0,-14.0,-24.772171118454985
102.0,-13.0,-29.331182108814694
102.0,-12.0,-24.60258813777685
102.0,-11.0,-30.09439721682641
102.0,-10.0,-24.63738701471742
102.0,-9.0,-31.538564190050824
102.0,-8.0,-26.237684075853693
102.0,-7.0,-27.417080791515453
102.0,-6.0,-36.05264537348494
102.0,-5.0,-22.073449771112642
102.0,-4.0,-23.953660665023797
102.0,-3.0,-24.703025665482595
102.0,-2.0,-17.25870369020891
102.0,-1.0,-13.857923274265062
102.0,0.0,-11.403856698725917
102.0,1.0,-13.857923274264428
102.0,2.0,-17.258703690208165
102.0,3.0,-24.703025665484173
102.0,4.0,-23.95366066502629
102.0,5.0,-22.073449771114078
102.0,6.0,-36.052645373491785
102.0,7.0,-27.417080791517336
102.0,8.0,-26.23768407586138
102.0,9.0,-31.53856419003878
102.0,10.0,-24.637387014713408
102.0,11.0,-30.09439721684776
102.0,12.0,-24.602588137783332
102.0,13.0,-29.331182108822745
102.0,14.0,-24.772171118464044
102.0,15.0,-28.930088922234646
102.0,16.0,-24.592046697048026
102.0,17.0,-28.369726281490514
102.0,18.0,-24.856914156174987
102.0,19.0,-26.453893000078263
102.0,20.0,-26.433789518320935
