Theta,Phi,RCS(dBsm)
68.0,39.0,-42.74483699838016
68.0,40.0,-37.93304359224778
68.0,41.0,-29.727880560720937
68.0,42.0,-29.682248344889285
68.0,43.0,-29.59179322736705
68.0,44.0,-34.17242809477916
68.0,45.0,-43.40326113743954
69.0,-45.0,-37.13375643461453
69.0,-44.0,-47.007902061067036
69.0,-43.0,-32.53408463826886
69.0,-42.0,-30.369094264032146
69.0,-41.0,-28.958948450567075
69.0,-40.0,-31.322306842591804
69.0,-39.0,-37.628844534925285
69.0,-38.0,-40.82779485236343
69.0,-37.0,-31.034836874968327
69.0,-36.0,-30.746838248970796
69.0,-35.0,-33.0030129508134
69.0,-34.0,-41.40308137415406
69.0,-33.0,-32.78162087560423
69.0,-32.0,-30.524027588684305
69.0,-31.0,-38.17243865937847
69.0,-30.0,-35.37253654919222
69.0,-29.0,-35.250588262209426
69.0,-28.0,-31.874530848012807
69.0,-27.0,-36.427732937687864
69.0,-26.0,-29.558987630460155
69.0,-25.0,-25.46447087369703
69.0,-24.0,-26.714031329342486
69.0,-23.0,-20.77576209893192
69.0,-22.0,-21.78231372884007
69.0,-21.0,-18.752049162189195
69.0,-20.0,-18.214190879451554
69.0,-19.0,-16.39227534435114
69.0,-18.0,-15.429608076707364
69.0,-17.0,-14.810057886286918
69.0,-16.0,-13.278903517790557
69.0,-15.0,-14.892151313564035
69.0,-14.0,-14.427823380457905
69.0,-13.0,-16.387288005190925
69.0,-12.0,-23.1838341352056
69.0,-11.0,-26.295930498738393
69.0,-10.0,-32.12782412568926
69.0,-9.0,-20.54666021859788
69.0,-8.0,-20.06999029533518
69.0,-7.0,-21.052975954761536
69.0,-6.0,-25.34098602984171
69.0,-5.0,-34.48746302813611
69.0,-4.0,-48.46199362964013
69.0,-3.0,-23.294048727472333
69.0,-2.0,-20.670878674736294
69.0,-1.0,-26.765272546977382
69.0,0.0,-35.02023527674163
69.0,1.0,-26.76527254697571
69.0,2.0,-20.670878674744305
69.0,3.0,-23.294048727492232
69.0,4.0,-48.46199363011998
69.0,5.0,-34.48746302804699
69.0,6.0,-25.34098602985649
69.0,7.0,-21.052975954779733
69.0,8.0,-20.06999029534581
69.0,9.0,-20.54666021859648
69.0,10.0,-32.12782412562441
69.0,11.0,-26.295930498793485
69.0,12.0,-23.18383413521505
69.0,13.0,-16.38728800518638
69.0,14.0,-14.427823380456935
69.0,15.0,-14.892151313562895
69.0,16.0,-13.278903517790885
69.0,17.0,-14.810057886289723
69.0,18.0,-15.429608076716164
69.0,19.0,-16.392275344359174
69.0,20.0,-18.214190879449646
69.0,21.0,-18.75204916218991
69.0,22.0,-21.78231372882106
69.0,23.0,-20.775762098929146
69.0,24.0,-26.714031329353492
69.0,25.0,-25.464470873679073
69.0,26.0,-29.558987630484808
69.0,27.0,-36.42773293761924
69.0,28.0,-31.874530848059184
69.0,29.0,-35.25058826241929
69.0,30.0,-35.372536549057436
69.0,31.0,-38.172438659372844
69.0,32.0,-30.524027588631114
69.0,33.0,-32.78162087570682
69.0,34.0,-41.40308137413118
69.0,35.0,-33.00301295080192
69.0,36.0,-30.746838249031825
69.0,37.0,-31.03483687494158
69.0,38.0,-40.82779485235165
69.0,39.0,-37.628844534858914
69.0,40.0,-31.322306842614168
69.0,41.0,-28.958948450553343
69.0,42.0,-30.369094264099434
69.0,43.0,-32.53408463821089
69.0,44.0,-47.00790206104861
69.0,45.0,-37.13375643475683
70.0,-45.0,-32.28538094459468
70.0,-44.0,-36.59707465094737
70.0,-43.0,-42.677586971861146
70.0,-42.0,-32.274272526635876
70.0,-41.0,-30.205172888838003
70.0,-40.0,-29.028547205705173
70.0,-39.0,-33.041831839410335
70.0,-38.0,-39.32265030506353
70.0,-37.0,-35.14667209327256
70.0,-36.0,-31.79856700897572
70.0,-35.0,-30.036077690158642
70.0,-34.0,-37.798266669529866
70.0,-33.0,-41.36156113967186
70.0,-32.0,-30.239712262429798
70.0,-31.0,-33.33322370051192
70.0,-30.0,-42.886145744997165
70.0,-29.0,-32.404692929903234
70.0,-28.0,-34.713877625063084
70.0,-27.0,-34.504205546481494
70.0,-26.0,-47.383071125247795
70.0,-25.0,-26.770295701525676
70.0,-24.0,-30.364050737753367
70.0,-23.0,-23.445377879778732
70.0,-22.0,-23.56405625075486
70.0,-21.0,-20.8943840202382
70.0,-20.0,-20.28416653265914
70.0,-19.0,-17.334673369432764
70.0,-18.0,-18.28445597407752
70.0,-17.0,-14.715519427664338
70.0,-16.0,-15.100297062626238
70.0,-15.0,-14.529059867457654
70.0,-14.0,-13.653033596994376
70.0,-13.0,-16.490300081834775
70.0,-12.0,-17.646329206971913
70.0,-11.0,-20.865876978151988
70.0,-10.0,-41.98029236025475
70.0,-9.0,-24.691663193593115
70.0,-8.0,-24.856993993019238
70.0,-7.0,-19.542417795300718
70.0,-6.0,-20.435058558943304
70.0,-5.0,-27.869538662319187
70.0,-4.0,-39.24880614281896
70.0,-3.0,-23.977347505767654
70.0,-2.0,-21.916016648738626
70.0,-1.0,-29.873341809119278
70.0,0.0,-33.05514167960025
70.0,1.0,-29.873341809103366
70.0,2.0,-21.916016648741806
70.0,3.0,-23.977347505778273
70.0,4.0,-39.248806142792894
70.0,5.0,-27.86953866229814
70.0,6.0,-20.435058558943634
70.0,7.0,-19.54241779530738
70.0,8.0,-24.85699399302755
70.0,9.0,-24.691663193590006
70.0,10.0,-41.98029236014362
70.0,11.0,-20.8658769781707
70.0,12.0,-17.64632920697973
70.0,13.0,-16.49030008183374
70.0,14.0,-13.653033596998236
70.0,15.0,-14.52905986746099
70.0,16.0,-15.100297062627659
70.0,17.0,-14.715519427666145
70.0,18.0,-18.284455974082285
70.0,19.0,-17.334673369443717
70.0,20.0,-20.284166532666724
70.0,21.0,-20.894384020230024
70.0,22.0,-23.564056250757496
70.0,23.0,-23.44537787978534
70.0,24.0,-30.36405073780798
70.0,25.0,-26.770295701500203
70.0,26.0,-47.383071124982514
70.0,27.0,-34.50420554647917
70.0,28.0,-34.71387762500214
70.0,29.0,-32.40469293002805
70.0,30.0,-42.88614574523446
70.0,31.0,-33.33322370046937
70.0,32.0,-30.239712262410315
70.0,33.0,-41.361561139748176
70.0,34.0,-37.7982666695837
70.0,35.0,-30.036077690177873
70.0,36.0,-31.798567009007876
70.0,37.0,-35.14667209324285
70.0,38.0,-39.322650305074546
70.0,39.0,-33.04183183940256
70.0,40.0,-29.028547205710893
70.0,41.0,-30.205172888883858
70.0,42.0,-32.27427252658774
70.0,43.0,-42.67758697190288
70.0,44.0,-36.59707465091251
70.0,45.0,-32.285380944661114
71.0,-45.0,-29.24541755297615
71.0,-44.0,-32.36537993225713
71.0,-43.0,-38.9246798263803
71.0,-42.0,-37.60166030567266
71.0,-41.0,-32.727473787719966
71.0,-40.0,-29.185538815533533
71.0,-39.0,-30.558841817789272
71.0,-38.0,-33.1227988262402
71.0,-37.0,-47.248885019671114
71.0,-36.0,-33.834856960541984
71.0,-35.0,-30.46973053025247
71.0,-34.0,-32.24261521842169
71.0,-33.0,-38.29815280306094
71.0,-32.0,-34.661511609503044
71.0,-31.0,-31.31522526789423
71.0,-30.0,-33.6453919086715
71.0,-29.0,-36.962053207151826
71.0,-28.0,-34.2446245958257
71.0,-27.0,-34.62884910584306
71.0,-26.0,-33.91583416272621
71.0,-25.0,-33.85546920228427
71.0,-24.0,-28.33162341227014
71.0,-23.0,-31.456126932473737
71.0,-22.0,-23.0641973308297
71.0,-21.0,-26.559117769359094
71.0,-20.0,-20.02216457712196
71.0,-19.0,-21.30712870808513
71.0,-18.0,-18.390084135165015
71.0,-17.0,-16.84214049193236
71.0,-16.0,-16.464047792694597
71.0,-15.0,-14.44073127696447
71.0,-14.0,-14.957777440914812
71.0,-13.0,-14.944153438393242
71.0,-12.0,-15.802153275968266
71.0,-11.0,-19.749948113107898
71.0,-10.0,-25.342559944625496
71.0,-9.0,-34.53616987669983
71.0,-8.0,-25.4753636329849
71.0,-7.0,-19.411008044083438
71.0,-6.0,-21.766906233763123
71.0,-5.0,-26.739094376862184
71.0,-4.0,-28.19648336409253
71.0,-3.0,-35.0706715125605
71.0,-2.0,-27.653086371763123
71.0,-1.0,-27.392885969915028
71.0,0.0,-23.18886511265708
71.0,1.0,-27.392885969896415
71.0,2.0,-27.65308637175002
71.0,3.0,-35.070671512553076
71.0,4.0,-28.196483364087293
71.0,5.0,-26.73909437686255
71.0,6.0,-21.766906233766655
71.0,7.0,-19.411008044089556
71.0,8.0,-25.475363632988408
71.0,9.0,-34.53616987671986
71.0,10.0,-25.34255994463686
71.0,11.0,-19.749948113116666
71.0,12.0,-15.802153275971506
71.0,13.0,-14.944153438391659
71.0,14.0,-14.957777440920985
71.0,15.0,-14.440731276972764
71.0,16.0,-16.464047792697343
71.0,17.0,-16.84214049193463
71.0,18.0,-18.3900841351636
71.0,19.0,-21.307128708092606
71.0,20.0,-20.022164577136262
71.0,21.0,-26.559117769344404
71.0,22.0,-23.064197330834112
71.0,23.0,-31.456126932527052
71.0,24.0,-28.331623412308502
71.0,25.0,-33.85546920221669
71.0,26.0,-33.915834162666144
71.0,27.0,-34.62884910587876
71.0,28.0,-34.24462459577941
71.0,29.0,-36.96205320722382
71.0,30.0,-33.64539190878038
71.0,31.0,-31.31522526789173
71.0,32.0,-34.66151160947507
71.0,33.0,-38.29815280295635
71.0,34.0,-32.24261521845773
71.0,35.0,-30.46973053027464
71.0,36.0,-33.83485696054207
71.0,37.0,-47.248885019634976
71.0,38.0,-33.12279882627273
71.0,39.0,-30.558841817781822
71.0,40.0,-29.185538815552317
71.0,41.0,-32.727473787778564
71.0,42.0,-37.60166030544277
71.0,43.0,-38.924679826371964
71.0,44.0,-32.365379932271516
71.0,45.0,-29.245417553019738
72.0,-45.0,-27.92892547684214
72.0,-44.0,-30.390717241966435
72.0,-43.0,-32.832915749499556
72.0,-42.0,-44.700483506944906
72.0,-41.0,-36.13495875715475
72.0,-40.0,-31.343592414207006
72.0,-39.0,-29.357019310088255
72.0,-38.0,-31.192602889268194
72.0,-37.0,-35.81726138293395
72.0,-36.0,-38.494468261865855
72.0,-35.0,-32.82770320323658
72.0,-34.0,-30.09252130098378
72.0,-33.0,-34.44880148472155
72.0,-32.0,-45.713736009727384
72.0,-31.0,-31.95522437000704
72.0,-30.0,-31.339009980560604
72.0,-29.0,-42.113027253275874
72.0,-28.0,-34.94578580606675
72.0,-27.0,-32.12961900533478
72.0,-26.0,-35.393899497222655
72.0,-25.0,-43.73414916926801
72.0,-24.0,-31.075484486106596
72.0,-23.0,-30.895915846786004
72.0,-22.0,-26.56531797861338
72.0,-21.0,-26.412546570479158
72.0,-20.0,-22.9269483768272
72.0,-19.0,-23.211061997323018
72.0,-18.0,-19.855827793917335
72.0,-17.0,-19.93371479377919
72.0,-16.0,-16.593822782034316
72.0,-15.0,-16.700640553560095
72.0,-14.0,-15.12546639908275
72.0,-13.0,-14.44573411689664
72.0,-12.0,-16.315460830995548
72.0,-11.0,-16.70795093661333
72.0,-10.0,-19.87071247001144
72.0,-9.0,-29.887748257141958
72.0,-8.0,-31.958678254511103
72.0,-7.0,-24.40933653985766
72.0,-6.0,-23.939961982786365
72.0,-5.0,-21.239183964943997
72.0,-4.0,-22.165546517828894
72.0,-3.0,-30.977011921357878
72.0,-2.0,-27.809514574364812
72.0,-1.0,-24.90731077282234
72.0,0.0,-21.64399277532346
72.0,1.0,-24.90731077281214
72.0,2.0,-27.809514574344895
72.0,3.0,-30.977011921339596
72.0,4.0,-22.165546517826723
72.0,5.0,-21.239183964947014
72.0,6.0,-23.939961982799545
72.0,7.0,-24.40933653987816
72.0,8.0,-31.958678254514574
72.0,9.0,-29.88774825716035
72.0,10.0,-19.870712470018383
72.0,11.0,-16.70795093661556
72.0,12.0,-16.315460830995697
72.0,13.0,-14.445734116894041
72.0,14.0,-15.125466399084079
72.0,15.0,-16.70064055357286
72.0,16.0,-16.593822782038167
72.0,17.0,-19.933714793779828
72.0,18.0,-19.855827793914923
72.0,19.0,-23.211061997312402
72.0,20.0,-22.926948376845424
72.0,21.0,-26.4125465704908
72.0,22.0,-26.5653179786241
72.0,23.0,-30.89591584682406
72.0,24.0,-31.075484486128857
72.0,25.0,-43.734149169305034
72.0,26.0,-35.39389949714248
72.0,27.0,-32.12961900536045
72.0,28.0,-34.945785806033264
72.0,29.0,-42.11302725316479
72.0,30.0,-31.339009980582322
72.0,31.0,-31.955224370065466
72.0,32.0,-45.71373600934801
72.0,33.0,-34.448801484672806
72.0,34.0,-30.092521301014877
72.0,35.0,-32.82770320324349
72.0,36.0,-38.494468261898376
72.0,37.0,-35.817261382917145
72.0,38.0,-31.19260288932474
72.0,39.0,-29.357019310068093
72.0,40.0,-31.343592414250637
72.0,41.0,-36.13495875713874
72.0,42.0,-44.7004835070004
72.0,43.0,-32.832915749428636
72.0,44.0,-30.39071724201909
72.0,45.0,-27.928925476873818
73.0,-45.0,-27.700638559234797
73.0,-44.0,-29.04914689591561
73.0,-43.0,-30.6609077249548
73.0,-42.0,-35.747930513958686
73.0,-41.0,-40.65685765878392
73.0,-40.0,-35.23179105065604
73.0,-39.0,-29.899012484245727
73.0,-38.0,-30.415602973036435
73.0,-37.0,-31.492512034840345
73.0,-36.0,-41.87570373660611
73.0,-35.0,-37.04641322084044
73.0,-34.0,-30.374080343435708
73.0,-33.0,-32.25584564044888
73.0,-32.0,-36.6772107765536
73.0,-31.0,-35.38733469550006
73.0,-30.0,-31.838681927588755
73.0,-29.0,-33.35701370952337
73.0,-28.0,-38.00873432023224
73.0,-27.0,-32.40220810746522
73.0,-26.0,-35.95006554015944
73.0,-25.0,-36.91582912404428
73.0,-24.0,-35.009826280134696
73.0,-23.0,-29.458124478443267
73.0,-22.0,-37.04608651968198
73.0,-21.0,-26.05593919970211
73.0,-20.0,-29.20739744693725
73.0,-19.0,-22.68139481564335
73.0,-18.0,-24.735956329455316
73.0,-17.0,-20.04152117843426
73.0,-16.0,-18.95796062866244
73.0,-15.0,-18.611401047606503
73.0,-14.0,-15.172606507617283
73.0,-13.0,-16.159510801207496
73.0,-12.0,-15.577387886866369
73.0,-11.0,-15.069304518960148
73.0,-10.0,-19.31656611155304
73.0,-9.0,-22.403319395448836
73.0,-8.0,-27.9872819343257
73.0,-7.0,-30.36335727475336
73.0,-6.0,-23.200409436467638
73.0,-5.0,-20.96929910030542
73.0,-4.0,-22.99179385172357
73.0,-3.0,-43.99061399234839
73.0,-2.0,-33.21144242089362
73.0,-1.0,-31.441236335065945
73.0,0.0,-24.417534600580293
73.0,1.0,-31.441236335067106
73.0,2.0,-33.21144242088002
73.0,3.0,-43.99061399228167
73.0,4.0,-22.99179385171882
73.0,5.0,-20.96929910030609
73.0,6.0,-23.200409436475624
73.0,7.0,-30.363357274794485
73.0,8.0,-27.987281934290746
73.0,9.0,-22.403319395444854
73.0,10.0,-19.316566111560242
73.0,11.0,-15.069304518961735
73.0,12.0,-15.577387886863814
73.0,13.0,-16.15951080120317
73.0,14.0,-15.172606507615772
73.0,15.0,-18.61140104761501
73.0,16.0,-18.9579606286676
73.0,17.0,-20.04152117843061
73.0,18.0,-24.735956329449227
73.0,19.0,-22.681394815629975
73.0,20.0,-29.207397446949138
73.0,21.0,-26.055939199724584
73.0,22.0,-37.04608651970948
73.0,23.0,-29.458124478482354
73.0,24.0,-35.00982628008683
73.0,25.0,-36.915829124056366
73.0,26.0,-35.950065540143626
73.0,27.0,-32.40220810747584
73.0,28.0,-38.008734320189895
73.0,29.0,-33.357013709501665
73.0,30.0,-31.83868192759221
73.0,31.0,-35.387334695596564
73.0,32.0,-36.677210776646504
73.0,33.0,-32.255845640404814
73.0,34.0,-30.37408034346115
73.0,35.0,-37.04641322085594
73.0,36.0,-41.87570373650587
73.0,37.0,-31.492512034875688
73.0,38.0,-30.415602973075693
73.0,39.0,-29.899012484218662
73.0,40.0,-35.23179105073252
73.0,41.0,-40.65685765865118
73.0,42.0,-35.74793051405585
73.0,43.0,-30.660907724899523
73.0,44.0,-29.049146895967375
73.0,45.0,-27.700638559258287
74.0,-45.0,-28.480780461982707
74.0,-44.0,-28.278319831327543
74.0,-43.0,-29.633691930220785
74.0,-42.0,-31.762464220060625
74.0,-41.0,-39.568972157568666
74.0,-40.0,-39.990871863600994
74.0,-39.0,-32.07689908064232
74.0,-38.0,-30.24680937531944
74.0,-37.0,-30.28152265676045
74.0,-36.0,-35.457304513797204
74.0,-35.0,-39.573673637489755
74.0,-34.0,-32.903054453243534
74.0,-33.0,-31.095337002925536
74.0,-32.0,-32.76864849292682
74.0,-31.0,-42.135019307953115
74.0,-30.0,-33.79898016133855
74.0,-29.0,-30.743292386877727
74.0,-28.0,-38.97204435330323
74.0,-27.0,-35.8006855427315
74.0,-26.0,-32.64099584734039
74.0,-25.0,-35.37492642754404
74.0,-24.0,-35.60638393497447
74.0,-23.0,-32.20367834061147
74.0,-22.0,-37.0217863916975
74.0,-21.0,-29.964749808140038
74.0,-20.0,-28.62302490510789
74.0,-19.0,-25.32710717684777
74.0,-18.0,-26.99714211801059
74.0,-17.0,-21.110500263352773
74.0,-16.0,-23.424951666553113
74.0,-15.0,-18.66770426694883
74.0,-14.0,-17.314034131099167
74.0,-13.0,-17.520644751912243
74.0,-12.0,-14.947821436653122
74.0,-11.0,-15.831572919775589
74.0,-10.0,-18.07031961386406
74.0,-9.0,-17.88365255091026
74.0,-8.0,-23.445680581877703
74.0,-7.0,-35.513784238139486
74.0,-6.0,-27.823448635793213
74.0,-5.0,-24.696408705888754
74.0,-4.0,-23.748523885046353
74.0,-3.0,-26.831217783183433
74.0,-2.0,-27.213202515008206
74.0,-1.0,-28.751591139281523
74.0,0.0,-23.899171249407548
74.0,1.0,-28.751591139300036
74.0,2.0,-27.21320251501239
74.0,3.0,-26.831217783182474
74.0,4.0,-23.748523885037592
74.0,5.0,-24.696408705882682
74.0,6.0,-27.823448635804514
74.0,7.0,-35.5137842382205
74.0,8.0,-23.44568058185527
74.0,9.0,-17.88365255090409
74.0,10.0,-18.070319613866886
74.0,11.0,-15.831572919778585
74.0,12.0,-14.947821436650932
74.0,13.0,-17.520644751905255
74.0,14.0,-17.31403413109679
74.0,15.0,-18.667704266951397
74.0,16.0,-23.42495166655879
74.0,17.0,-21.110500263343877
74.0,18.0,-26.99714211799818
74.0,19.0,-25.327107176836318
74.0,20.0,-28.62302490508703
74.0,21.0,-29.964749808183374
74.0,22.0,-37.02178639168315
74.0,23.0,-32.20367834066481
74.0,24.0,-35.60638393494558
74.0,25.0,-35.374926427523036
74.0,26.0,-32.640995847357814
74.0,27.0,-35.80068554271544
74.0,28.0,-38.97204435332466
74.0,29.0,-30.743292386850882
74.0,30.0,-33.79898016138582
74.0,31.0,-42.13501930784659
74.0,32.0,-32.768648493015874
74.0,33.0,-31.09533700288751
74.0,34.0,-32.90305445326701
74.0,35.0,-39.573673637554485
74.0,36.0,-35.457304513744276
74.0,37.0,-30.281522656830152
74.0,38.0,-30.24680937531349
74.0,39.0,-32.07689908062428
74.0,40.0,-39.990871863621386
74.0,41.0,-39.568972157622376
74.0,42.0,-31.7624642200979
74.0,43.0,-29.633691930193212
74.0,44.0,-28.278319831357216
74.0,45.0,-28.480780462007026
75.0,-45.0,-29.931814151743588
75.0,-44.0,-28.215930003474806
75.0,-43.0,-29.16945577420847
75.0,-42.0,-29.964338500501363
75.0,-41.0,-35.079725368820185
75.0,-40.0,-39.7277800533626
75.0,-39.0,-36.225673365706584
75.0,-38.0,-30.870784965353288
75.0,-37.0,-30.109501828998848
75.0,-36.0,-32.019261959801845
75.0,-35.0,-38.345524991747666
75.0,-34.0,-37.38110828016061
75.0,-33.0,-31.0033722451351
75.0,-32.0,-31.532083031685136
75.0,-31.0,-38.82761745192525
75.0,-30.0,-36.27835705728992
75.0,-29.0,-30.840886325733873
75.0,-28.0,-35.10422437555648
75.0,-27.0,-40.78278123735934
75.0,-26.0,-31.65286640263179
75.0,-25.0,-34.222866835289175
75.0,-24.0,-38.075271708817155
75.0,-23.0,-35.310774272196824
75.0,-22.0,-32.75643331998018
75.0,-21.0,-39.47469862105264
75.0,-20.0,-27.36451084548511
75.0,-19.0,-32.895163535303304
75.0,-18.0,-25.456100049413806
75.0,-17.0,-25.416156589675403
75.0,-16.0,-24.453976650150352
75.0,-15.0,-20.385227945688005
75.0,-14.0,-20.65442076912301
75.0,-13.0,-17.54629719543495
75.0,-12.0,-16.27804016612276
75.0,-11.0,-16.907214253118703
75.0,-10.0,-16.155490201691048
75.0,-9.0,-16.88714120414597
75.0,-8.0,-22.54654546137802
75.0,-7.0,-26.9984361781174
75.0,-6.0,-34.015102391726
75.0,-5.0,-26.051341281050032
75.0,-4.0,-22.119639378670257
75.0,-3.0,-23.709641732650525
75.0,-2.0,-25.18327503472671
75.0,-1.0,-28.086124326388536
75.0,0.0,-24.25505618067206
75.0,1.0,-28.086124326398966
75.0,2.0,-25.183275034723547
75.0,3.0,-23.70964173264594
75.0,4.0,-22.11963937866278
75.0,5.0,-26.05134128103925
75.0,6.0,-34.01510239177537
75.0,7.0,-26.998436178150204
75.0,8.0,-22.54654546136844
75.0,9.0,-16.887141204139944
75.0,10.0,-16.15549020169086
75.0,11.0,-16.907214253123183
75.0,12.0,-16.278040166122317
75.0,13.0,-17.54629719542847
75.0,14.0,-20.654420769118595
75.0,15.0,-20.38522794568967
75.0,16.0,-24.45397665015724
75.0,17.0,-25.416156589657184
75.0,18.0,-25.456100049395953
75.0,19.0,-32.89516353530135
75.0,20.0,-27.364510845482442
75.0,21.0,-39.47469862112386
75.0,22.0,-32.75643331998787
75.0,23.0,-35.31077427223643
75.0,24.0,-38.07527170881152
75.0,25.0,-34.222866835297076
75.0,26.0,-31.652866402640193
75.0,27.0,-40.78278123730303
75.0,28.0,-35.10422437559187
75.0,29.0,-30.84088632569875
75.0,30.0,-36.278357057380255
75.0,31.0,-38.82761745189842
75.0,32.0,-31.53208303172949
75.0,33.0,-31.00337224512098
75.0,34.0,-37.381108280155864
75.0,35.0,-38.3455249917339
75.0,36.0,-32.01926195981482
75.0,37.0,-30.1095018290684
75.0,38.0,-30.87078496531803
75.0,39.0,-36.225673365707635
75.0,40.0,-39.7277800532533
75.0,41.0,-35.07972536891165
75.0,42.0,-29.96433850051752
75.0,43.0,-29.16945577419357
75.0,44.0,-28.21593000349057
75.0,45.0,-29.931814151778298
76.0,-45.0,-31.58563743512228
76.0,-44.0,-28.870666834361916
76.0,-43.0,-28.88119133690026
76.0,-42.0,-29.26530902000139
76.0,-41.0,-32.04918411471271
76.0,-40.0,-37.26940841847452
76.0,-39.0,-41.47468674973595
76.0,-38.0,-32.325168962796546
76.0,-37.0,-30.67398991991636
76.0,-36.0,-30.308344971973135
76.0,-35.0,-35.6242805033613
76.0,-34.0,-41.505185839287876
76.0,-33.0,-32.28159792807301
76.0,-32.0,-31.26986422825968
76.0,-31.0,-34.0016904859558
76.0,-30.0,-38.263258146282084
76.0,-29.0,-32.712068259347774
76.0,-28.0,-32.62146749877849
76.0,-27.0,-38.12160231104565
76.0,-26.0,-33.012388498960235
76.0,-25.0,-33.19411114655399
76.0,-24.0,-40.528286712529635
76.0,-23.0,-34.98604177854634
76.0,-22.0,-32.211742033109054
76.0,-21.0,-39.99152079927671
76.0,-20.0,-29.2999593748473
76.0,-19.0,-39.19582874685001
76.0,-18.0,-26.91752850022629
76.0,-17.0,-31.630710935468166
76.0,-16.0,-24.25251571734045
76.0,-15.0,-24.96461109695445
76.0,-14.0,-21.7812745436743
76.0,-13.0,-18.895507585777054
76.0,-12.0,-18.86325382584328
76.0,-11.0,-16.740666994012116
76.0,-10.0,-16.089533680718375
76.0,-9.0,-17.509142211318512
76.0,-8.0,-19.628081319167798
76.0,-7.0,-21.066724139565363
76.0,-6.0,-27.608573606062965
76.0,-5.0,-27.50896275772631
76.0,-4.0,-23.933730743514026
76.0,-3.0,-26.087588462973983
76.0,-2.0,-26.030518503595598
76.0,-1.0,-40.16421353113169
76.0,0.0,-29.9925949587457
76.0,1.0,-40.16421353110832
76.0,2.0,-26.03051850358653
76.0,3.0,-26.08758846296528
76.0,4.0,-23.933730743504515
76.0,5.0,-27.50896275771684
76.0,6.0,-27.608573606073534
76.0,7.0,-21.066724139577886
76.0,8.0,-19.628081319171596
76.0,9.0,-17.50914221131569
76.0,10.0,-16.089533680717974
76.0,11.0,-16.740666994015875
76.0,12.0,-18.863253825846172
76.0,13.0,-18.89550758577181
76.0,14.0,-21.781274543670367
76.0,15.0,-24.96461109696014
76.0,16.0,-24.25251571734462
76.0,17.0,-31.630710935456392
76.0,18.0,-26.917528500201364
76.0,19.0,-39.195828746761315
76.0,20.0,-29.2999593748724
76.0,21.0,-39.991520799228184
76.0,22.0,-32.21174203311599
76.0,23.0,-34.986041778556036
76.0,24.0,-40.528286712499536
76.0,25.0,-33.194111146582465
76.0,26.0,-33.01238849895414
76.0,27.0,-38.12160231104586
76.0,28.0,-32.62146749880794
76.0,29.0,-32.71206825930974
76.0,30.0,-38.263258146285565
76.0,31.0,-34.00169048601942
76.0,32.0,-31.26986422825412
76.0,33.0,-32.28159792809268
76.0,34.0,-41.50518583917771
76.0,35.0,-35.62428050331349
76.0,36.0,-30.30834497201554
76.0,37.0,-30.673989919962832
76.0,38.0,-32.32516896276155
76.0,39.0,-41.47468674966674
76.0,40.0,-37.26940841842214
76.0,41.0,-32.049184114780346
76.0,42.0,-29.265309020010015
76.0,43.0,-28.88119133688512
76.0,44.0,-28.87066683437899
76.0,45.0,-31.58563743515193
77.0,-45.0,-32.90848360972065
77.0,-44.0,-29.942606339766638
77.0,-43.0,-28.884255145233983
77.0,-42.0,-29.15039352147824
77.0,-41.0,-30.325541382191567
77.0,-40.0,-35.09183766196831
77.0,-39.0,-40.565810652780655
77.0,-38.0,-34.82786901749976
77.0,-37.0,-31.529725383683758
77.0,-36.0,-29.785532976212522
77.0,-35.0,-33.44918639498183
77.0,-34.0,-38.54185478129809
77.0,-33.0,-34.617283911950146
77.0,-32.0,-31.71138557548384
77.0,-31.0,-31.79047541034344
77.0,-30.0,-39.00784221519914
77.0,-29.0,-35.28511706000031
77.0,-28.0,-31.422099256537088
77.0,-27.0,-35.011385958033316
77.0,-26.0,-36.13831710388156
77.0,-25.0,-32.90390258536728
77.0,-24.0,-36.2315558867195
77.0,-23.0,-35.14935735417645
77.0,-22.0,-32.26157006032554
77.0,-21.0,-37.117949170140115
77.0,-20.0,-33.54955122041432
77.0,-19.0,-33.13535584743148
77.0,-18.0,-31.995441254567325
77.0,-17.0,-29.913010772246214
77.0,-16.0,-26.749025283007327
77.0,-15.0,-29.620226534577586
77.0,-14.0,-22.18532987419237
77.0,-13.0,-22.576208527367704
77.0,-12.0,-20.276206989441054
77.0,-11.0,-17.133767044397878
77.0,-10.0,-17.781389241308393
77.0,-9.0,-17.452786740303026
77.0,-8.0,-17.392499755140353
77.0,-7.0,-19.494609901607454
77.0,-6.0,-26.017484103563703
77.0,-5.0,-34.797947826784274
77.0,-4.0,-31.39181466040723
77.0,-3.0,-28.35276527167736
77.0,-2.0,-23.80086483885165
77.0,-1.0,-29.89616966522711
77.0,0.0,-31.90452543089875
77.0,1.0,-29.896169665217705
77.0,2.0,-23.800864838848028
77.0,3.0,-28.352765271677747
77.0,4.0,-31.391814660392594
77.0,5.0,-34.79794782680321
77.0,6.0,-26.01748410356738
77.0,7.0,-19.494609901614254
77.0,8.0,-17.392499755144765
77.0,9.0,-17.452786740304465
77.0,10.0,-17.78138924130959
77.0,11.0,-17.13376704440178
77.0,12.0,-20.276206989446056
77.0,13.0,-22.576208527362184
77.0,14.0,-22.185329874190217
77.0,15.0,-29.62022653460678
77.0,16.0,-26.74902528300717
77.0,17.0,-29.9130107722598
